[00:00.000 --> 00:05.700]  I just got a Mojave alert from Skype asking me to use my microphone. So hopefully it actually works
[27:39.640 --> 27:44.040]  I sit there i'm not above jaywalking on on a street that seems jaywalking friendly
[27:44.040 --> 27:45.800]  That's an east coast thing, you know
[27:45.800 --> 27:51.240]  But you just you develop a sixth sense of this is a street where look if there's no cars coming
[27:51.240 --> 27:53.240]  You can just go it doesn't matter what the light says
[27:53.240 --> 27:57.560]  It's not that street, right? I mean that street has too many variables, right?
[27:57.640 --> 28:00.760]  And the trains they're the current the the turning cars
[28:00.840 --> 28:05.560]  Then you see a bunch of you know, obvious wwdc types or alt coms for type, you know
[28:05.560 --> 28:07.560]  But somebody is here for the for the wwdc
[28:08.040 --> 28:08.680]  uh
[28:08.680 --> 28:13.080]  you know overall experience and they're like talking to each other and they're looking at each other and they're just like
[28:13.160 --> 28:15.160]  Crossing the street and it's like you guys are
[28:15.800 --> 28:19.080]  You guys have like a 10 chance of getting steamed by a train
[28:19.080 --> 28:21.080]  Yeah
[28:21.640 --> 28:24.600]  Well, especially, you know, and I was guilty of this a little bit
[28:25.160 --> 28:29.560]  But especially walking around a lot of people looking at their phones while crossing the street
[28:29.640 --> 28:31.080]  Yes, or the same thing, right?
[28:31.080 --> 28:36.200]  You see somebody crossing that street with the phone and it is like you buddy you're taking your life in your hands
[28:36.600 --> 28:42.600]  Yeah, or noise canceling headphones on i'm just like no no of all the places to walk around with noise canceling headphones
[28:42.600 --> 28:49.720]  The place with the giant train tracks where the trains come very erratically and don't sound very loud to begin with. Nope
[28:50.200 --> 28:52.200]  Did you uh ride the scooters?
[28:52.920 --> 28:57.000]  I did not ride the scooters. I was very like I kept on looking at them
[28:57.560 --> 29:00.840]  uh, like the one the one day that I wasn't skating I was like
[29:01.400 --> 29:05.480]  I could get to so so so much faster if I if I got a scooter
[29:05.640 --> 29:09.960]  So, uh, and then it was just downloading the app. I did it a couple of times
[29:09.960 --> 29:12.440]  uh, not too many but it because it I
[29:13.320 --> 29:17.880]  Going from my hotel to the convention center was wasn't far enough to really justify it
[29:17.960 --> 29:18.520]  uh
[29:18.520 --> 29:20.280]  And to get to the convention center
[29:20.280 --> 29:25.080]  I had to cross that market street or whatever the hell it's called and it's it just takes all the you know
[29:25.400 --> 29:27.400]  All the fun out of it. Um
[29:29.000 --> 29:35.720]  But they're pretty cool i've heard this story this is like a total thing that's it's happened in california
[29:35.720 --> 29:41.640]  And maybe a couple other cities since last year like last year. There were no scooter startups and now there are
[29:42.280 --> 29:44.280]  a couple of competing
[29:44.280 --> 29:49.100]  Uh many million dollar funded scooter startups, which sounds ridiculous
[29:49.560 --> 29:54.360]  And i'd heard these stories that these scooter startups they they have
[29:54.840 --> 29:59.960]  You know, the two in san jose at least were lime lime like the fruit and bird
[30:00.920 --> 30:03.880]  and they buy a bunch of electric scooters
[30:03.880 --> 30:05.880]  They put them all over the city
[30:06.520 --> 30:11.400]  Uh, you get their app and sign up so that that's how they charge you and then when you want to ride one
[30:11.560 --> 30:18.200]  It's sort of like in a locked state you use their app you scan a qr code on the bike or the scooter that you want
[30:18.600 --> 30:23.880]  And it you know identifies this is scooter, you know, one two, three four. Okay, it's unlocked for you
[30:24.280 --> 30:30.760]  You pay something like I don't know 35 cents a minute or 30. I don't know some reasonably low price. I forget how they charge
[30:30.760 --> 30:32.680]  And you just get on and go
[30:32.680 --> 30:39.000]  And then when you're done, you just leave it wherever you don't have to find this is this is the part that that seemed silly
[30:39.000 --> 30:41.000]  To me when I first heard this story
[30:41.080 --> 30:46.360]  But it is absolutely true. It's not like with the bikes, you know, like city bike and stuff like that
[30:46.360 --> 30:49.560]  Which you know the us has had for years where there are
[30:50.760 --> 30:56.920]  the kiosks around the city like philadelphia has them and and you have to find one and then that's where the bike, you know,
[30:56.920 --> 31:01.560]  You put the bike in it and it's like a special bike holder that is from the company and then you put it in there
[31:01.560 --> 31:05.560]  And it locks up. No with these scooters. You just abandon them wherever you want
[31:06.760 --> 31:11.960]  just tell the app that the app tell the app i'm done and it locks back up and
[31:13.000 --> 31:19.960]  The city's sidewalks are literally just riddled with random 500 electric scooters everywhere
[31:20.360 --> 31:24.360]  They're everywhere and people a lot of people are extremely
[31:24.360 --> 31:26.360]  inconsiderate about
[31:26.920 --> 31:28.920]  How they park these things right?
[31:29.800 --> 31:37.400]  it is kind of it is it they look like it looks like the city is littered with scooters and so I really was set to
[31:38.120 --> 31:44.680]  I mean the whole scooter is just a silly word and and the fact that they really no exaggeration they this
[31:45.240 --> 31:49.400]  I mean, they're just right in the middle of the pedestrian sidewalk. It's just crazy
[31:49.400 --> 31:55.720]  There's somebody left one at my hotel that was in the driveway like so like if you were driving up to get you know
[31:55.720 --> 32:01.480]  To like do valet parking at the hotel you would have to like get out of your car and move the scooter
[32:02.360 --> 32:07.160]  To get up to the driveway like who thought that was a good place to leave a scooter like it's crazy
[32:08.040 --> 32:11.960]  But I have to say it is incredibly cheap and they are
[32:12.660 --> 32:17.480]  Extremely fun to ride. I mean really really fun because it's so fun to ride
[32:17.480 --> 32:20.280]  I mean really really fun because they go
[32:22.600 --> 32:24.600]  Quite frankly dangerously fast
[32:25.640 --> 32:26.840]  They're really fun
[32:26.840 --> 32:32.680]  So I didn't ride one in san jose, but I actually own an electric scooter like an early generation electric scooter
[32:33.160 --> 32:36.680]  that um, I got after a ces, uh as a
[32:37.320 --> 32:38.360]  as
[32:38.360 --> 32:40.040]  You know a mime war thing
[32:40.040 --> 32:42.040]  Um, and I have this video
[32:42.040 --> 32:45.480]  Um if I I think I have it up online and i'll give it to you to put in the show notes
[32:45.480 --> 32:52.680]  If you really want but it's uh, yeah, it's literally my now husband and I I was like, well, we're in you know
[32:53.060 --> 32:57.640]  Suburban boston area and i'm like there's no real way to place to ride this effectively
[32:57.640 --> 33:01.960]  So i'm like we're just gonna ride it up and down our like slightly slanted street and see how fast we can go
[33:02.520 --> 33:07.000]  Which seemed like a great idea at the time, uh, and mostly it's just uncontrollable screaming
[33:08.040 --> 33:10.040]  where we're just like
[33:10.840 --> 33:12.920]  Like you just don't expect it to go that fast
[33:12.920 --> 33:17.640]  Like you're you're thinking oh, it's like a it's like, um, what was the original scooter the radar?
[33:17.640 --> 33:19.960]  It's like a razor scooter with a little bit of extra. No
[33:20.360 --> 33:25.720]  Yes, it has a has a deep motor in it. Like I think mine can go up to like 20 miles an hour or something
[33:25.720 --> 33:27.000]  I'm, like that's
[33:27.000 --> 33:31.000]  Yeah, that's what these things clean and I believe it. I really do it's it's almost hard
[33:31.000 --> 33:37.160]  It was almost hard to max out the speed because it it's just hard to find that much open space before you get to another
[33:37.400 --> 33:39.720]  Street, you know, there's just a stoplight. Yeah
[33:39.720 --> 33:44.280]  Um, I was totally expecting something more like a razor with a bit of help, you know
[33:44.280 --> 33:50.440]  So that you don't have to kick so much but it's like no these things really go and it's funny too the two competing
[33:50.440 --> 33:57.880]  Apps, uh or companies, I guess lime and bird lime and bird. I forget which one is which but one of them I think lime
[33:58.920 --> 34:04.520]  I but I could be getting it backwards one of them you sign up and they more or less are just like what's your email?
[34:04.520 --> 34:08.440]  I forget even how they charged me. I don't think I'm I didn't put a credit card in
[34:08.440 --> 34:11.400]  I don't know if they're just charging through the app and paying apple the 30 percent
[34:13.000 --> 34:16.760]  You know, what's your email here's our terms and conditions say you agree
[34:16.760 --> 34:17.160]  Okay
[34:17.160 --> 34:23.640]  and then the other one clearly has lawyers who are more involved and it's like you've got to go through and check one by one and
[34:24.200 --> 34:29.240]  It's just ridiculous. It is like I totally it's like I understand that I need to wear a helmet
[34:29.720 --> 34:31.720]  Is like the first thing you have to check off
[34:31.720 --> 34:36.600]  And of course, nobody has a helmet. Where's the helmet right? Because if you're carrying their butts
[34:37.160 --> 34:40.920]  Once you're carrying around a helmet, you might as well just carry around your own scooter, you know
[34:40.920 --> 34:43.900]  Like the whole half the fun of it is the abandonment
[34:45.320 --> 34:50.200]  I came up with I think the perfect analogy it was bothering me for the first day or two
[34:50.200 --> 34:55.480]  I was like this way that you just grab one when you want one you just grab one
[34:55.480 --> 34:58.600]  You don't look for a kiosk you just find one and grab it
[34:58.600 --> 35:03.320]  And and then get on it and go and then you get to where you want to go and just jump off it
[35:03.880 --> 35:08.200]  It was like this reminds me of something and like Tuesday it hit me
[35:09.080 --> 35:11.080]  It's Grand Theft Auto
[35:11.480 --> 35:12.440]  Oh
[35:12.440 --> 35:13.480]  Yeah
[35:13.480 --> 35:21.560]  Yeah, the whole idea in Grand Theft Auto is that whenever you need a car you just find one open the door pull whoever's in it out
[35:22.040 --> 35:26.760]  And take their car and then you get to where you want to go and just jump off it
[35:26.760 --> 35:32.360]  Take their car and then you go somewhere and when you get there, you don't even have to stop the car
[35:32.360 --> 35:38.200]  You just kind of like do like a rolling stop roll out of the car. Let it crash into the sidewalk
[35:39.320 --> 35:42.360]  And then just go about your mission. It's exactly like that
[35:42.840 --> 35:46.040]  Except in Grand Theft Auto every time you take a car you can drive it
[35:46.040 --> 35:49.880]  Whereas with the scooters, it seems like one and three have like a dead battery
[35:49.880 --> 35:56.600]  Oh, no. Well, you know the story about the battery thing too, right? Like the roaming battery rechargers?
[35:56.600 --> 36:00.760]  Yeah, we saw one finally and it was just a guy in a minivan
[36:02.280 --> 36:07.800]  Any the app obviously gives him a map of where the ones are he didn't have to like test him
[36:07.800 --> 36:15.000]  But there's just a guy in a minivan. I presume it like the minivan wasn't labeled with bird or lime
[36:15.000 --> 36:16.520]  It was just a guy
[36:16.520 --> 36:22.920]  So I presume he worked for the company either that or he was stealing doesn't he doesn't so here's here's how this works
[36:22.920 --> 36:29.160]  And this this blew my mind when I heard it is that the company actually does this Pokemon go style and they offer up?
[36:29.840 --> 36:31.840]  bounties like like
[36:31.840 --> 36:34.360]  Charging bounties. I didn't know that if yeah
[36:34.360 --> 36:38.920]  So if you if you want to earn a little bit of extra money like gig economy style
[36:39.120 --> 36:45.680]  You can take one of the scooters plug it in and then they'll give you money based on how much you charge it and how?
[36:45.680 --> 36:48.600]  Many you charge and if it's in a really weird location
[36:48.600 --> 36:53.740]  They'll give you extra money to go and like retrieve it and charge it. Huh? So they're like crowdsourcing the
[36:54.360 --> 36:56.360]  The charge. Yeah, interesting
[36:57.200 --> 36:58.320]  Huh?
[36:58.320 --> 37:03.400]  All right, San Jose versus San Fran as the site for WWDC
[37:03.400 --> 37:07.160]  I mean it was word got around last year that it was not a temporary change
[37:07.160 --> 37:12.820]  You know that this was you know, and and as Apple is want to be there was no official statement on it
[37:12.820 --> 37:18.460]  I mean here now there's actually no if you ask someone from Apple, you know
[37:18.460 --> 37:23.240]  Like as a member of the media on you know and say is there going to be a WWDC?
[37:23.920 --> 37:25.220]  2019
[37:25.220 --> 37:31.000]  You won't get a straight answer. They won't commit to it cuz they just can either confirm nor deny, right?
[37:31.000 --> 37:33.720]  They just don't you know, they don't talk about future products
[37:34.480 --> 37:37.560]  Mm-hmm, but unsurprisingly they were back at San Jose again
[37:37.560 --> 37:42.880]  I think they you know, you know, like anytime you do something the second time it it comes out a little bit better
[37:43.720 --> 37:45.320]  I
[37:45.320 --> 37:49.120]  Didn't see the podcast studio this year because I had to leave a day earlier
[37:50.120 --> 37:55.280]  But I heard that the podcast studio which was really nice last year. I heard that it was even better this year. Oh
[37:56.120 --> 37:57.860]  It was so gorgeous
[37:57.860 --> 38:00.540]  Again, I will send you pictures to put in the show notes
[38:00.720 --> 38:06.120]  But that was my again first time being in the podcast studio because I didn't have a badge last year
[38:06.120 --> 38:08.120]  I only had sort of the keynote pass and
[38:08.580 --> 38:15.080]  They've just they've taken over what would have been a kind of semi ordinary like back room in the convention center
[38:15.080 --> 38:22.460]  And then top to bottom they've made like this beautiful hand-cut styrofoam that has the podcast logo in it and all kinds of
[38:23.080 --> 38:29.800]  Fancy acoustic things that I have no doubt that an Apple audio engineer could talk to you about four hours about why that curve was
[38:29.840 --> 38:34.140]  Exactly like on some Euclidean geometry scale to you know
[38:34.140 --> 38:40.840]  But it's like it's beautiful is like a nice little lounge and then inside they've just basically built this cave out of styrofoam
[38:41.200 --> 38:47.000]  And then put a high-top table with a bunch of microphone like really high quality microphones and beat studio headphones, of course
[38:47.560 --> 38:54.320]  With with with cables on brand it wasn't yeah exactly. They did not they did not risk wireless connectivity
[38:55.240 --> 39:01.240]  Which you know, I guess that's fair. Uh-huh, and it was just it was a really lovely experience
[39:01.240 --> 39:07.720]  we got to set Renee and I sat down to the the folks from agenda and talked to them right after they won their ada and
[39:07.720 --> 39:09.720]  It's just you know, it's probably
[39:10.600 --> 39:14.400]  Next to like the old macworld podcast studio. I don't know if you ever were in there
[39:14.400 --> 39:17.440]  It's like this is one of the nice podcast studios ever been
[39:17.520 --> 39:19.960]  Yeah, like the new one when they when they redid it
[39:19.960 --> 39:21.660]  It was like the macworld studio is really nice
[39:21.660 --> 39:28.120]  But this studio was a a good deal nicer like it definitely felt like we were one step away from being in a radio studio
[39:28.120 --> 39:33.600]  and it also makes me wonder about Apple's own podcast facilities and I'm like
[39:33.600 --> 39:38.720]  I don't know if Apple does podcasts internally, but they certainly have the talent to do it like
[39:39.840 --> 39:46.620]  It would be really cool. Yeah, I did Jim Dow Rumple show last year with Matt along with Matt Drance and
[39:47.720 --> 39:52.760]  It was the first time I can ever remember doing a podcast that really felt like I was in a pro studio
[39:53.560 --> 39:54.800]  Yeah
[39:54.800 --> 39:59.080]  Because I I've got some good equipment here. I you know, I've you know, it's all just
[39:59.880 --> 40:04.960]  I've told this before but I just I just asked Marco is they just tell me give me a shopping list
[40:05.120 --> 40:10.360]  To go by and he just sent me like a list of four things and I just I didn't even like double-check anything
[40:10.360 --> 40:14.120]  I just like click click click buy buy buy add the card all at Amazon
[40:14.720 --> 40:18.520]  Then now that's what I have. So it's good equipment, you know, it wasn't cheap
[40:18.520 --> 40:20.960]  I mean, you know, I do this every week. I can I can
[40:20.960 --> 40:23.920]  Incredibly say I'm a pro
[40:25.720 --> 40:31.000]  This is a legitimate significant part of my job so, you know, I spent I don't know a couple hundred dollars
[40:31.000 --> 40:33.360]  so I've good equipment, but I don't I don't podcast in an
[40:33.800 --> 40:40.800]  Area that you would take a photograph of and say that looks like a professional recording area. It looks
[40:41.320 --> 40:44.440]  apps actually completely opposite it looks like
[40:44.440 --> 40:51.080]  It looks like something that I like I'm in the midst of moving
[40:57.440 --> 40:59.320]  But that was really cool
[40:59.320 --> 41:06.280]  But there's just other things that they did that. I feel like they're really finding their you know, Apple is finding their you know
[41:06.280 --> 41:10.380]  This is how we can make WWDC work. It's their voice. Yeah, I
[41:10.380 --> 41:14.980]  I have mixed feelings about it though. I I I I if I
[41:15.420 --> 41:21.580]  Worked at Apple and my opinion count counted on should we stay in San Jose or go back to San Francisco?
[41:21.580 --> 41:27.100]  I would vote instantly stay in San Jose. I think it's the right. I think it's the right thing for WWDC
[41:27.100 --> 41:31.900]  I think it's the right thing for Apple, but I have mixed feelings about it as an attendee
[41:31.900 --> 41:39.980]  because I know I feel like the city of San Jose is only in terms of like the service industry is
[41:40.580 --> 41:47.580]  only borderline competent and possibly under under the under the the acceptable line for competence
[41:48.700 --> 41:52.060]  Well, I mean, yes, I agree with you here
[41:53.060 --> 41:57.980]  But I have to like I'm trying to assume positive intent right and remember that San Jose
[41:57.980 --> 42:04.920]  Really? I mean the last five years is more it's a it's a city that shuts down at 6 p.m
[42:04.920 --> 42:09.400]  All right, most most places right? It's designed to be a workers city and then I
[42:09.920 --> 42:16.920]  Don't I don't know how much heads-up they had about WWDC the first year, but to say that they were unprepared for the
[42:17.840 --> 42:21.400]  Glutton of people coming in is calling it nicely
[42:22.040 --> 42:27.040]  This year it did feel a little bit better. I feel like things were open maybe a smidge later
[42:27.040 --> 42:30.920]  You know restaurants were maybe a little bit more
[42:32.200 --> 42:38.680]  Accommodating but overall, yeah. All right. So the late-night thing aside, right? I get it. It's it's it's not a late-night city
[42:38.680 --> 42:43.880]  Okay, I'm talking lunch on a weekday at a you know, reasonable time. Yeah, I'd say around one o'clock
[42:44.600 --> 42:46.600]  130
[42:46.960 --> 42:50.280]  My wife Amy and I went for lunch with a
[42:50.800 --> 42:56.000]  Friend of the show Paul Paul kafassas. This was actually the day of my live show. We went to a cafe
[42:56.000 --> 43:02.160]  Where are we stressed out? We were we've been before and I know they have just you know, the food is okay
[43:02.160 --> 43:04.160]  And you know, they've they've good coffee
[43:04.720 --> 43:08.880]  And we place our order and I can't eat a lot before the show. I
[43:09.680 --> 43:14.640]  You know that so I just got I wanted to get just a bagel with cream cheese
[43:16.200 --> 43:20.320]  Like we're out of bagels or no, I wanted an onion bagel or everything big
[43:20.320 --> 43:25.440]  I wanted an everything bagel with cream cheese, and they said we're out of everything bagels. I said, all right
[43:25.440 --> 43:28.200]  How about just a plain bagel and then they said we're out of bagels
[43:31.600 --> 43:35.520]  You tell me that first and then they're like, well we have English muffins and I was like fine
[43:35.520 --> 43:37.960]  I'll take an English muffin and I like do you still want the cream cheese?
[43:37.960 --> 43:42.380]  I've never put cream cheese on an English muffin in my life, but I thought sure that's fine
[43:43.840 --> 43:48.960]  Amy got a like a panini. I forget what Paul got but
[43:49.760 --> 43:52.800]  And then they gave us I paid we got our beverages
[43:52.800 --> 43:59.800]  And they have outdoor seating and it was a beautiful day. So why not sit out outdoors right outside their door?
[43:59.800 --> 44:01.800]  They gave us like a little
[44:02.240 --> 44:05.520]  Placard that's had like a number on it like 57, right?
[44:06.080 --> 44:09.680]  Like a little tent like a little tent that said 57 on both sides
[44:10.000 --> 44:16.240]  Now I've been at places that give you something like that before and every other place I've ever been where you get something like that
[44:16.400 --> 44:20.880]  You take that placard you put it on your table and then when your orders ready
[44:20.880 --> 44:25.320]  Somebody picks it up and then they look around for number 57 and then they drop it
[44:25.320 --> 44:28.980]  They take the food to table 57 and then they take the little placard away
[44:29.720 --> 44:34.340]  Is that your understanding of how such a thing works? Yeah in theory that is how it's supposed to work
[44:34.480 --> 44:38.860]  Yeah at this establishment. They quote have no table service
[44:39.560 --> 44:45.160]  So like an hour after we had placed our 45 minutes, maybe after we'd placed our order
[44:45.160 --> 44:48.080]  I went back in to check and they're like, oh, yeah, we've been calling you
[44:48.080 --> 44:50.080]  from inside
[44:50.920 --> 44:54.200]  Right. It's just sitting on a counter behind the counter and I
[44:56.840 --> 45:04.240]  And I said, well, why did you give me why did you give me this placard and they said so you'd know you were order 57
[45:07.960 --> 45:12.920]  Amy went out. Okay, Amy went out on I think maybe it was Monday. I forget but I wasn't with her
[45:12.920 --> 45:17.960]  She went out for lunch and it she did get table service
[45:17.960 --> 45:19.040]  I mean, you know
[45:19.040 --> 45:24.920]  She placed an order and her food came and it came an hour and 15 minutes after she ordered
[45:25.760 --> 45:31.040]  I mean, it's just really really bizarre and and again last year
[45:31.040 --> 45:33.120]  I was willing to cut some slack of we weren't ready
[45:33.120 --> 45:38.160]  Although they have you would think that with a giant convention center, there would be other large
[45:38.760 --> 45:40.760]  conventions throughout the year
[45:40.760 --> 45:48.720]  But you would just think hey, okay this WWDC one we're going to be busy and there there seems to be no
[45:50.120 --> 45:51.800]  No awareness of that
[45:51.800 --> 45:57.020]  So like just getting a bite to eat like for lunch when you're might be in a bit of a rush
[45:57.680 --> 46:01.240]  Or maybe if you're not even in a rush because you have somewhere to go
[46:01.760 --> 46:08.040]  You're you're kind of want your food quickly because you haven't eaten all day and it's already close to two, you know
[46:08.040 --> 46:09.680]  And now you're starving
[46:09.680 --> 46:11.680]  Yeah, and you don't get that in San Jose
[46:12.860 --> 46:16.600]  no, and I'm I'm hopeful that maybe the
[46:17.340 --> 46:19.340]  Lunch crowd will maybe
[46:19.520 --> 46:21.480]  Kick it up a notch
[46:21.480 --> 46:25.960]  Presuming that there is a WWDC in 2019, but it's a problem that I feel like
[46:26.800 --> 46:30.560]  Like I just don't I just don't know. I feel Apple Apple is
[46:31.760 --> 46:35.400]  neurotic enough to put you know banners all over the city and
[46:35.400 --> 46:41.560]  Really like shut down streets and things like that and I'm like I would think that they would also have somebody
[46:41.720 --> 46:47.080]  Coordinating with the restaurant industry and being like hello you stand to make thousands of dollars
[46:47.320 --> 46:52.200]  Maybe hundreds of thousands of dollars if you staff your restaurant correctly
[46:52.280 --> 46:55.920]  Maybe we'll even put it in a like list of great places to go
[46:56.200 --> 47:02.160]  But you need to actually stay open and I'm like, this is what I was hoping for last year and it didn't materialize
[47:02.160 --> 47:07.960]  I'll just gonna I'm just gonna make the plea every year until it actually happens because there there are good restaurants in San Jose
[47:07.960 --> 47:10.480]  They just they don't function for
[47:11.120 --> 47:13.120]  5,000 attendees
[47:15.080 --> 47:20.960]  So last thing before we get into the actual details of the announcements from last week just the keynote itself
[47:22.080 --> 47:28.960]  They staged it very differently. I don't yeah, I think that they oriented the big room differently
[47:28.960 --> 47:32.720]  but it certainly was a a much wider and
[47:33.240 --> 47:39.680]  Less deep and that terms of like the last row was closer to the stage than usual
[47:40.840 --> 47:42.640]  and
[47:42.640 --> 47:47.560]  Like especially I'm not quite sure because again that I was only at one before so I'm not quite sure
[47:48.120 --> 47:53.600]  Well, I don't quite remember what it was like last year, but I certainly remember the setup in
[47:53.600 --> 48:01.240]  In Presidio as Apple called the top floor of Moscone West which was the same every year that I could remember
[48:01.680 --> 48:03.680]  But it was super deep
[48:03.680 --> 48:05.680]  Right. It's a deep
[48:05.760 --> 48:09.500]  Theater it is not that wide. It's only like three sections wide
[48:10.480 --> 48:15.100]  And very very deep and so like if you were in the back of Presidio
[48:15.400 --> 48:22.520]  You really couldn't see the stage you had to rely on the projectors that they would place, you know at certain points
[48:22.520 --> 48:29.000]  You know like halfway back or two-thirds back whereas this was super wide and they had like entirely new
[48:31.040 --> 48:32.640]  Screen technology
[48:32.640 --> 48:37.740]  Yeah, like it was like Panavision. Oh my god, like super super high-res
[48:38.640 --> 48:40.600]  super bright
[48:40.600 --> 48:44.680]  Very sharp and it went edge to edge in this and well not quite
[48:44.680 --> 48:48.000]  I mean it but but effectively went edge to edge in this very wide
[48:48.000 --> 48:53.920]  Room where people on the sides who maybe couldn't see the speakers on stage very well
[48:53.920 --> 49:00.120]  I still had a big bright screen in front of them really an incredible staging. I mean, it really was impressive
[49:00.640 --> 49:01.640]  It was gorgeous
[49:01.640 --> 49:05.300]  And I really I appreciated how they used we should say, you know
[49:05.300 --> 49:10.800]  This big giant wide screen was actually three screens that were all able to be controlled independently
[49:11.320 --> 49:14.900]  And I really appreciate how I appreciated how they used it, right?
[49:14.900 --> 49:19.720]  They didn't just blow up and stretch everybody or throw the same image up on all three screens
[49:19.720 --> 49:23.400]  They were really using the width right which watching the keynote
[49:23.400 --> 49:28.080]  I don't know if you've gone back and actually watched Apple's recording of it. No, it's a little weird because
[49:28.600 --> 49:29.760]  the
[49:29.760 --> 49:36.560]  Recording focuses mostly on the center panel on the person on stage and in some ways like the people who are watching the recording from
[49:36.560 --> 49:42.980]  Home really didn't get how cool the staging the setup was because you only see it like occasionally on the side
[49:42.980 --> 49:45.800]  I would I was re-watching like the Apple Books
[49:46.000 --> 49:47.400]  presentation and I'm
[49:47.400 --> 49:53.200]  They're like and we call it Apple Books and I was waiting for the Apple Books to appear above the speaker's head and I was
[49:53.200 --> 49:57.000]  Like where is it and then they cut to a different angle and it was over on one of the right hand
[49:57.260 --> 50:01.360]  Panels right and it's like big beautiful font and I'm like, oh, okay. That makes sense
[50:01.360 --> 50:04.880]  Well the one on the far on the right and the one on the left were the same, right?
[50:04.880 --> 50:09.040]  Yes, and so if you're in the middle you could choose whether you want to look to the right or look to the left
[50:09.040 --> 50:13.560]  But if you were on the right or left, you'd see the one right in front of you the right one and the center one
[50:13.560 --> 50:14.320]  But you're right
[50:14.320 --> 50:20.320]  It was almost like a two-screen experience like in the only real way to replicate it at home would be some kind of synchronized
[50:21.040 --> 50:28.160]  Playback where you're like watching the main thing on your TV and have like an iPad next to you synchronized playing the secondary screen
[50:29.480 --> 50:35.360]  And and like you said like being like Panavision or something. It was this incredible aspect ratio like super
[50:35.360 --> 50:41.440]  I don't know what the actual aspect ratio is. I'd love to know but it was at least like it's seemingly like three to one
[50:41.440 --> 50:43.520]  I mean like get your measure app out
[50:44.280 --> 50:50.600]  And I asked and and so like among little things like they obviously were planning that all along but so for like the opening video
[50:50.600 --> 50:53.880]  We're like a whole bunch of like well-known developer types
[50:55.280 --> 50:57.960]  Stream in yeah like that in there
[50:57.960 --> 51:03.840]  You know parodying parodying a David Attenborough video
[51:03.960 --> 51:08.380]  There's some debate over whether the narrator actually was David Attenborough or not
[51:08.720 --> 51:13.720]  And I never I never got to ask anybody and I wasn't the impression that it might have been
[51:14.160 --> 51:19.720]  But I don't know it was either Attenborough or Stephen Fry. All right was the was what I was getting off Twitter
[51:19.720 --> 51:21.480]  Yeah, I should have asked somebody
[51:21.480 --> 51:23.480]  if only I
[51:23.480 --> 51:25.480]  Had connections
[51:26.040 --> 51:31.580]  Connections and it spent time backstage with Greg Joss react for 45 minutes
[51:35.280 --> 51:41.360]  But it's really incredible hearing about it did you see you did you see the section where the middle screen went out
[51:43.160 --> 51:46.360]  No, I don't remember that so
[51:46.960 --> 51:50.480]  During the section and I I don't have my notes in for me
[51:50.480 --> 51:54.700]  so I will not remember her name, but there was a blonde woman who was demoing the
[51:55.600 --> 51:58.400]  Memoji me emoji. What's a clone me emoji, right?
[51:58.880 --> 52:03.860]  During her me emoji demo the middle screen flickered it like glitched
[52:04.400 --> 52:09.760]  Twice and then unlike the third glitch it went out. It was out black
[52:10.440 --> 52:14.520]  I don't know if she knew that because she wasn't facing the screen
[52:14.520 --> 52:21.720]  But it was clearly out and you're the only things you could see were on the sides and I was like
[52:21.720 --> 52:27.000]  Oh, this is gonna be exciting because there was clearly a lot of keynote to go and the middle screen went out
[52:28.280 --> 52:30.280]  What I've heard
[52:30.320 --> 52:33.000]  Is that the the backstage?
[52:33.880 --> 52:37.520]  technologists who were there, you know to to you know
[52:38.040 --> 52:42.480]  The the the red alert team that something's gone wrong, you know to fix this
[52:42.480 --> 52:44.480]  that
[52:45.200 --> 52:52.480]  Within 90 seconds of it going on the fritz and the whole middle screen went out. They diagnosed it as a bad fiber optic cable
[52:53.920 --> 52:59.540]  Identified exactly which cable it was and swapped it out with a replacement cable in 90 seconds
[52:59.540 --> 53:05.160]  And and it was back on fully operational by the time of her memo G demo was over Wow
[53:06.000 --> 53:10.880]  That's a that's what I call like it's sometimes I know that it's technically not televised
[53:10.880 --> 53:14.720]  So it can't be eligible for the Emmys but like those kinds of crews
[53:14.720 --> 53:20.000]  I feel like deserve special technical awards for just making all that stuff happen behind the scenes and happen so quickly
[53:20.280 --> 53:25.200]  it's I from what I understand it could not possibly have been diagnosed and
[53:26.400 --> 53:31.440]  Fixed in less time like it it was really like the equivalent of like, you know
[53:31.440 --> 53:35.100]  Like a Indy car racing where you come in for a pit stop and it's like you cannot change
[53:35.520 --> 53:37.760]  The tires on a car any faster than that
[53:37.760 --> 53:43.960]  And it really would have been an awkward moment see like you didn't even notice like it just sort of I think the way it
[53:43.960 --> 53:48.040]  came across if you didn't see the glitch part and and it was just sort of like
[53:50.040 --> 53:53.440]  Just imagine in any sci-fi movie where like
[53:55.040 --> 54:01.920]  The the cheesy sci-fi movie where the bad guy takes over the city's television and before
[54:01.920 --> 54:07.600]  He before he comes on screen. There's some kind of like a little sizzle of pixels
[54:08.800 --> 54:10.880]  You know just like a quick
[54:11.760 --> 54:17.360]  Glitch and then you get the deep, you know voice of Jeffrey rush or whomever be like, yeah, I have control now
[54:17.360 --> 54:19.360]  So the other thing I heard
[54:20.640 --> 54:26.080]  Was that the way that those that those screens worked was they were made up of individual
[54:27.040 --> 54:29.440]  Component displays that were relatively small
