[00:00.000 --> 00:06.160]  So we spent like pretty much the whole beginning of the week together, and it started, we had
[45:46.060 --> 45:51.740]  of volume, crowd volume. Right. You know, and I look, I know that it's tough. I mean,
[45:51.740 --> 45:57.900]  I know, I know without a doubt, personal experience that like they get calls from all these people
[45:57.900 --> 46:01.620]  are like, oh, I need to get extra extra in or can you fit one more in and all this stuff.
[46:01.620 --> 46:05.840]  So I don't want to like I don't want to make it seem like they are the PR people are not
[46:05.840 --> 46:09.060]  doing their job. They're trying to do their job, which is get the most people possible
[46:09.060 --> 46:15.260]  to see these things, get the word out, et cetera. And they do. They're usually unflappable,
[46:15.260 --> 46:20.220]  very courteous, all of that, like very, you know, they they handle a lot of what I would
[46:20.220 --> 46:26.060]  really blow up at, you know, a lot of behavior by the guests, by Preston and other people
[46:26.060 --> 46:31.620]  and other guests. But they hit a lot of that with aplomb without naming, without naming
[46:31.620 --> 46:37.980]  any names. We've both heard some interesting stories about. Yeah. The requests that certain
[46:37.980 --> 46:44.140]  publications put in. Right. Right. Exactly. So, look, I want to give them all of that.
[46:44.140 --> 46:47.900]  You know what I mean? But it would have been it seems like that there would have been an
[46:47.900 --> 46:53.620]  anticipated issue as far as the design of the space goes that look, hey, these concentric
[46:53.620 --> 46:57.860]  rings, because this is essentially a big ring that follows the ring of the steel walls,
[46:57.860 --> 47:02.700]  which follows the ring of the stairwell and the ring of the. So it's gorgeous and incredibly
[47:02.700 --> 47:08.840]  like beautiful, empty. Right. When you see the space without the units in it, you know,
[47:08.840 --> 47:11.700]  because that's the only time I could see the space empty because everybody obviously is
[47:11.700 --> 47:16.260]  gone at that point. It's gorgeous. And it would probably to somebody who had laid it
[47:16.260 --> 47:20.220]  out and was looking at it the day before going, I can't wait till everybody gets to come here
[47:20.220 --> 47:23.300]  and see this. It would have been, you know, they would have been ecstatic because of how
[47:23.300 --> 47:27.780]  gorgeous it is. Right. I love that. I think I think it's logistically it was tough. I
[47:27.780 --> 47:34.620]  think it's, you know, they're we you and I both had briefings scheduled after the event
[47:34.620 --> 47:39.300]  and and the timing of which and such that it was convenient. It wasn't like I was asking
[47:39.300 --> 47:42.900]  you a huge favor to wait for me. You know, we both finished about the same time so we
[47:42.900 --> 47:47.420]  could drive back to the city together. But by the time we were done, the hands on area
[47:47.420 --> 47:51.740]  was taken down. So we couldn't you know, like when we came back from the briefing area,
[47:51.740 --> 47:57.180]  which was behind this thing, it wasn't like they were still out there and we could then,
[47:57.180 --> 48:00.680]  you know, play with all the stuff that was gone. But we could see what it looked like
[48:00.680 --> 48:06.380]  mostly empty. We saw Jaws was there doing a TV spot with somebody as we went up the
[48:06.380 --> 48:12.460]  stairs. It looks beautiful. It look when it's empty, it is stunning. But I think it's sort
[48:12.460 --> 48:18.660]  of it sort of speaks to, you know, the weak spot in Johnny Ives design aesthetic, which
[48:18.660 --> 48:25.220]  is that there are times where I mean, and to go back to a Steve Jobs quote, you know,
[48:25.220 --> 48:30.860]  that design is how it works, right? That so if design is what it looks like, it is truly
[48:30.860 --> 48:36.740]  is a magnificent exhibit area. But if design is how it works, it is actually a failure
[48:36.740 --> 48:42.380]  of an exhibit area because it was nowhere near nowhere near enough capacity. Because
[48:42.380 --> 48:47.980]  this concentric idea, this idea that the tables there'd be one sort of ring of tables laid
[48:47.980 --> 48:51.840]  out concentric with the walls is just not enough. It should have been laid out more
[48:51.840 --> 48:59.900]  like an Apple store with rectangular benches with some space between them. Mm hmm. Like
[48:59.900 --> 49:04.420]  an Apple store like layout. I remember too that the very nature of like a concentric
[49:04.420 --> 49:08.420]  ring means that you're going to squish people together who are on the inside. Mm hmm. So
[49:08.420 --> 49:12.140]  you know, it's actually tighter because you're walking into a ring of tables, right? And
[49:12.140 --> 49:15.340]  then there's a melee in there because some people are just in the center trying to get
[49:15.340 --> 49:19.060]  like there were literally people doing hits in the center of it. So you have like ABC
[49:19.060 --> 49:22.660]  or whatever set up in the center of the ring doing hits because that way they have the
[49:22.660 --> 49:26.700]  backdrop of like the products and people behind them and the theater behind them. And they
[49:26.700 --> 49:32.060]  were, you know, I mean, that was that creates its own chaos. And then in amongst that, yeah,
[49:32.060 --> 49:37.580]  you got all the bloggers with the sticks and the, you know, doing the selfie style stuff.
[49:37.580 --> 49:40.900]  And then you have the people with actual video people who are shooting over the shoulder
[49:40.900 --> 49:44.580]  and getting the hands ons and all of that stuff. So it's a mess, you know, and I don't
[49:44.580 --> 49:49.280]  know what the solution is, but it definitely was. Well, the school, I think to some people
[49:49.280 --> 49:53.780]  being able to get everything they needed. The solution is to scrap the ring idea. I
[49:53.780 --> 49:57.940]  mean, let the you know, the room is obviously already a circle, but scrap the ring for the
[49:57.940 --> 50:04.380]  tables and do an Apple store like rectangular layout and you'd get a lot more product on
[50:04.380 --> 50:08.940]  the floor. We spent you and I spent and as I mingled, you know, we did wasn't like we
[50:08.940 --> 50:13.020]  were attached at the hip the whole time. But most of the people I knew, we spent our time
[50:13.020 --> 50:17.540]  outside that ring because the inside of the ring, like you said, was was it was almost
[50:17.540 --> 50:21.100]  like a like it had gravity. You know, it was like once you were inside, I just kind of
[50:21.100 --> 50:31.420]  got sucked in. Yeah. And at one point, Tim Cook and Johnny came out to do, you know,
[50:31.420 --> 50:35.140]  some handshaking and photo ops and things like that, you know, because they always bring
[50:35.140 --> 50:38.660]  Tim out and Tim is like talks to some of the people at the tables and they shoot some video
[50:38.660 --> 50:43.020]  and all of that. And of course, once that happens, the melee ensues. You know, everybody
[50:43.020 --> 50:46.620]  wants to get a selfie with Tim and say hi. And he's very gracious about all that stuff.
[50:46.620 --> 50:52.900]  But to just to get him into the ring, they had to have like five or six people around
[50:52.900 --> 50:56.420]  him, like whatever you want to call them, bodyguards or handlers or whatever, just to
[50:56.420 --> 51:02.580]  like, you know, I hesitate to use the word because they weren't rude. It's just like,
[51:02.580 --> 51:05.740]  hey, excuse me, excuse me, excuse me. We're going to get him in. And everybody, you know,
[51:05.740 --> 51:10.060]  is like, oh, OK, let me move. I remember trying to get their picture. They're also trying
[51:10.060 --> 51:14.420]  to get their selfie. They're they're dressed very casually, like in polo shirts. But I
[51:14.420 --> 51:18.860]  remember I was looking at him and I was like, you guys are I bet they're all former Navy
[51:18.860 --> 51:26.100]  SEALs. No doubt. All of the guys driving the carts were former cops. Yeah. All of the people
[51:26.100 --> 51:30.460]  driving you driving the press up and down the pathways and stuff. No. So I was doing
[51:30.460 --> 51:35.060]  I was doing a periscope. I was doing a periscope video outside the ring showing a group of
[51:35.060 --> 51:40.100]  people going up the elevator. Now, the elevator is for those of you who haven't been following
[51:40.100 --> 51:48.100]  the architecture of this place is sort of notable in so far as when you come into it
[51:48.100 --> 51:54.720]  on the in the lobby, it's facing one way and then it opens in the back. And rather than
[51:54.720 --> 52:01.060]  put two doors in the elevator car, the elevator actually descends in a sort of helix like
[52:01.060 --> 52:08.860]  thing so that it rotates 180 degrees as you descend and ascend. And the elevator shaft
[52:08.860 --> 52:14.940]  itself is, of course, made of glass. So you can see this from either upstairs or downstairs.
[52:14.940 --> 52:20.460]  You can you can watch it as it as it goes. So I'm shooting a periscope video of the elevator.
[52:20.460 --> 52:25.320]  And that's actually where the door was, where, like as I'm shooting this, it was actually
[52:25.320 --> 52:28.780]  for those who were like, I don't know, 600 people on my periscope, they got quite a nice
[52:28.780 --> 52:32.500]  surprise where I'm telling them I'm shooting the elevator. And then all of a sudden the
[52:32.500 --> 52:38.840]  door opens and Tim Cook, Johnny Ive and Laureen Powell jobs walk out of a door and right past
[52:38.840 --> 52:47.500]  me. People on the periscope are like, holy fucking shit. That was interesting. It was
[52:47.500 --> 52:52.220]  very interesting watching the people make space for them because it was it was not like
[52:52.220 --> 52:54.220]  it used to be.
[52:54.220 --> 53:00.260]  Yeah. And when it used to be, I remember very specifically, like the Yerba Buena Center,
[53:00.260 --> 53:05.580]  they had that outdoor separate exhibit area. You know, in other cases they may use for
[53:05.580 --> 53:10.000]  artwork or like they turn it into a gallery or another presentation space. But they used
[53:10.000 --> 53:14.060]  it for this exhibit space for the Apple event. And I remember like, you know, Tim walking
[53:14.060 --> 53:17.540]  around and kind of standing there and like, you know, Jim Dalrymple would talk to him
[53:17.540 --> 53:21.300]  or say hi, or, you know, somebody will come up or a handler would be standing next to
[53:21.300 --> 53:25.500]  him telling him something and then he would shoot a little little photo op thing. But
[53:25.500 --> 53:30.220]  it was just such a crush this time. It was just very like impossible.
[53:30.220 --> 53:37.220]  I remember back in the Steve Jobs era, you know, where Jobs would wander around the hands
[53:37.220 --> 53:46.260]  on area and it was just Jobs and Katie Cotton. And yeah, and and Katie would they never you
[53:46.260 --> 53:50.340]  know, it was, you know, they never stopped and talked to me, but I would watch them and
[53:50.340 --> 53:57.100]  I could see what it was was Katie would, you know, in a low voice, tell him exactly who
[53:57.100 --> 54:00.340]  he was about to meet, because Katie had like the, you know, jobs couldn't be bothered to
[54:00.340 --> 54:05.420]  remember who the fuck who was, but Katie did. Yeah. And so she would say, you know, hey,
[54:05.420 --> 54:09.060]  this is so and so from, you know, Wall Street Journal or, you know, this is, you know, and
[54:09.060 --> 54:11.700]  then he'd come up, go, Hey, how you doing? You know, what do you think? And that was
[54:11.700 --> 54:15.660]  that was always and Tim does that does the same thing. But Steve Jobs is question whenever
[54:15.660 --> 54:20.300]  he'd be, you know, and Katie would also help him make sure that he met, you know, the right
[54:20.300 --> 54:25.580]  people that he wasn't wasting time on, you know, people like me that he talked to David
[54:25.580 --> 54:30.500]  Bogan and talk to, you know, he didn't need to be reminded to Walt Mossberg is, for example.
[54:30.500 --> 54:34.940]  But yeah, his question was always, so what do you think? And he'd want to, you know,
[54:34.940 --> 54:39.980]  and you could tell he wanted to know, what did you think? Yeah, but it was getting filed
[54:39.980 --> 54:44.780]  away somewhere. It was literally though, just Steve Jobs and Katie cotton wandering around.
[54:44.780 --> 54:48.940]  And obviously, I mean, you know, people noticed that Steve Jobs was walking around there.
[54:48.940 --> 54:54.340]  You know, it was not like he wandered around unnoticed. But it was not like it. Nobody
[54:54.340 --> 54:58.940]  had to part the Red Sea for him physically. Yeah, you know, I was that is I was at the
[54:58.940 --> 55:02.540]  last event that he was at. And I do regret not just like saying hi, because I was, you
[55:02.540 --> 55:06.020]  know, right next to him, but he seemed busy. And I don't know, at the time, I mean, I'm
[55:06.020 --> 55:10.500]  trying to like juggle cameras and do my thing and all of that stuff. But I do regret not
[55:10.500 --> 55:15.180]  saying hi or whatever. But you I felt like I could have like, Hey, what's up? And with
[55:15.180 --> 55:19.940]  this, it was just like, Oh, man, the you know, they've got some some really tough work on
[55:19.940 --> 55:23.640]  their hands to get him in there. Yeah, let him talk to a couple of people who are looking
[55:23.640 --> 55:27.740]  at the table naturally, like the people are just organically next to him. Shoot a little
[55:27.740 --> 55:32.940]  over the shoulder stuff for ABC or whatever interview that he's there doing b roll for.
[55:32.940 --> 55:36.460]  And then they got it. They had to literally get him out after that. They just say, Okay,
[55:36.460 --> 55:41.220]  well, let's get out because it was creating even more of a congestion issues. Johnny hung
[55:41.220 --> 55:45.180]  around and when talk to stuff, but I think, you know, people were like, talk asking him
[55:45.180 --> 55:48.700]  what his watch was he was wearing and stuff like that. He hung out a little bit more.
[55:48.700 --> 55:53.260]  But with Tim, it was just impossible. And it was a byproduct of the space. Did you notice
[55:53.260 --> 55:56.860]  what watch he was wearing? I'll bet I'll bet he was wearing a ceramic. I think the ceramic
[55:56.860 --> 56:02.620]  is I would guess so. But I didn't. I didn't. I wasn't close enough to see Yeah. But yeah,
[56:02.620 --> 56:10.100]  I would guess so. I was talking to another guest that was their designer in at the time
[56:10.100 --> 56:13.940]  we were just chatting it up. And then it out of the blue, somebody's like test me on the
[56:13.940 --> 56:18.260]  shoulders like, Hey, could you just step this side for just a minute? Oh, just excuse us.
[56:18.260 --> 56:22.020]  Johnny's gonna get a shot for vogue. And so I had to step away. He said, the designer
[56:22.020 --> 56:28.820]  got their quick vogue shot. So in the shot in vogue, I'm just out of frame to the left.
[56:28.820 --> 56:36.980]  Not asked to participate. They get their shot. And then, you know, we could hear a discussion.
[56:36.980 --> 56:40.940]  You should have said then, do you want to get one with all three of us then? Oh, you
[56:40.940 --> 56:48.900]  could. Oh, yeah, sure. Yeah, exactly. What is he wearing? What are they wearing? What
[56:48.900 --> 56:56.220]  are the stars wearing? Story I heard was the last thing at last, I think it's the last
[56:56.220 --> 57:00.260]  remark I have to make about the theater. But when you go from the hands on area, and like
[57:00.260 --> 57:04.740]  you said, they're sort of like a little low ceiling. Feels like a tunnel almost, but like
[57:04.740 --> 57:09.020]  a little hallway between there and the actual theater itself. There's there's, and it's
[57:09.020 --> 57:14.960]  all stone. Everything on the walls is just stone. But then there's an engraved Steve
[57:14.960 --> 57:22.660]  Jobs theater above it. typeset in Helvetica, which I found slightly odd that it's not San
[57:22.660 --> 57:29.060]  Francisco. But it is obviously not a mistake, because the story I heard was that it was
[57:29.060 --> 57:34.420]  the third, third version of it. And that the first one was Johnny came down and looked
[57:34.420 --> 57:41.220]  at it and said, Nope, $50,000 in stone etching, rip it out, but another one in second one
[57:41.220 --> 57:48.220]  came in Nope, another 50 grand. Throw it out. And then the third one was put up and he was
[57:48.220 --> 57:54.840]  like, that's it. A kind of weird I did a little slightly weird to me that it's not San Francisco
[57:54.840 --> 58:01.720]  because almost everything else everywhere is all San Francisco, the software, the hardware,
[58:01.720 --> 58:05.220]  all the signage on campus, everything San Francisco, but the word Steve Jobs theater
[58:05.220 --> 58:12.100]  engraved into the thing are set in Helvetica. Oh, the other thing we should talk talk about
[58:12.100 --> 58:18.020]  is the parking garage. I got to figure out how to put these I'll try to put these in
[58:18.020 --> 58:23.040]  the show notes somehow. But we parked on level p one of the visitor center parking garage
[58:23.040 --> 58:27.560]  and there's p two the first day. Oh, p two the first day. Oh, p one was the second day
[58:27.560 --> 58:31.320]  though and that's the one where the mistake is where there's there's two elevators and
[58:31.320 --> 58:32.480]  they're not next to each other.
[58:32.480 --> 58:36.440]  Yeah. So if anybody's listening to this, we're going to tell you exactly where you could
[58:36.440 --> 58:39.440]  fix this issue.
[58:39.440 --> 58:43.120]  On level p one of the visitor center parking garage, there's two elevators. The elevators
[58:43.120 --> 58:47.640]  are facing each other. They're not side by side and there's only, you know, as you might
[58:47.640 --> 58:55.160]  expect, there's two buttons, one to go up, one to go down. And the one that's correct,
[58:55.160 --> 59:00.880]  the up and down buttons are about six inches above the one seam in the wall. And on the
[59:00.880 --> 59:01.880]  other one,
[59:01.880 --> 59:06.120]  there's a two tone wall, like two tones of concrete, right? There's a groove that separates
[59:06.120 --> 59:10.240]  the lighter concrete from the darker concrete. Very nice, you know, nice little concrete
[59:10.240 --> 59:11.240]  work there. Yeah.
[59:11.240 --> 59:17.080]  And on the facing elevator, the up and down button panel is was obviously misplaced by
[59:17.080 --> 59:23.800]  the workman and it actually crosses, crosses the seam between the concrete. And as you
[59:23.800 --> 59:28.560]  pointed out, there's even like, like tape underneath, right? Is it was it tape? What
[59:28.560 --> 59:29.560]  was that?
[59:29.560 --> 59:34.120]  It's like like blue, blue masking tape, right? We just yanked it off, right? Just finished.
[59:34.120 --> 59:38.760]  But they couldn't get the rest of the tape off because the no button panel was placed
[59:38.760 --> 59:46.760]  over the gap in the concrete. It is so obviously wrong. And we both couldn't stop laughing
[59:46.760 --> 59:50.840]  with the knowledge that it's proof that Johnny I've has never stepped foot on level p one
[59:50.840 --> 59:54.320]  of the visitor center parking garage.
[59:54.320 --> 59:58.240]  He has never seen this because if he saw this, he would have ripped it out. I really hope
[59:58.240 --> 01:00:01.360]  he does not. I don't think I really would be surprised if he listens to the show, but
[01:00:01.360 --> 01:00:04.160]  if he does, he's going to like pause it and go over there. He's going to be what the fuck
[01:00:04.160 --> 01:00:06.760]  are these guys talking about? And then he's going to go down there and see it. And he's
[01:00:06.760 --> 01:00:10.440]  going to lose his shit.
[01:00:10.440 --> 01:00:14.960]  And you know, look, it's just, you know, junk happens when you're when you're building an
[01:00:14.960 --> 01:00:21.360]  enormous sprawling complex, things are going to slip through the cracks. It's just that
[01:00:21.360 --> 01:00:25.700]  they spend so much time building it and you have a person whose reputation is like nothing
[01:00:25.700 --> 01:00:32.320]  but but like, look, this scene, why the scene, you know, and then you look and there's an
[01:00:32.320 --> 01:00:36.240]  elevator buttons like eight inches too low. And not only that, it wasn't there was a blank
[01:00:36.240 --> 01:00:41.240]  wall and you're like, are they lower? I need to break out my ruler. It was a like there
[01:00:41.240 --> 01:00:46.720]  was a literal demarcation line that allowed you to see immediately that it was really,
[01:00:46.720 --> 01:00:53.200]  really wrong. And it's and it's directly facing one where it's exactly right. Right, right.
[01:00:53.200 --> 01:00:57.560]  Exactly. You just look left and right. It's like wrong. Right. I think I think you did
[01:00:57.560 --> 01:01:01.840]  like the invitation of what Johnny would do if you stayed in there like, what the hell
[01:01:01.840 --> 01:01:09.600]  is going on here? Am I taking crazy pills? But like that's I grew up finding stuff like
[01:01:09.600 --> 01:01:12.840]  that because my dad was that way. I mean, he's a fit and finish guy for a lot of years.
[01:01:12.840 --> 01:01:17.920]  He did like interior decorating and and paint and plaster and all of that stuff. And so
[01:01:17.920 --> 01:01:23.160]  for him, like he'll walk into a room and instantly go like, oh, that wasn't cut in properly there.
[01:01:23.160 --> 01:01:27.320]  And you're like, dang it. I thought I was finished in this room, you know, and I inherited
[01:01:27.320 --> 01:01:34.320]  that that thing. And so I was like, we've got the elevator like my the I feel the disturbance
[01:01:34.320 --> 01:01:40.960]  in the in the detail force where what's going on here. But yeah, that was good times. Really
[01:01:40.960 --> 01:01:43.760]  good. All right. Let me take another break here and we'll talk about the actual products
[01:01:43.760 --> 01:01:47.360]  that were introduced at the event. But I want to tell you about our next sponsor and it's
[01:01:47.360 --> 01:01:54.040]  our good friends at backblaze backblaze offers unlimited native backup for Mac and PC. No
[01:01:54.040 --> 01:02:01.320]  credit card required to start no risk and you get a 15 day trial at backblaze.com slash
[01:02:01.320 --> 01:02:09.320]  daring fireball. Here's the deal. You install backblaze on your Mac and it is great software.
[01:02:09.320 --> 01:02:13.100]  I'm not going to name names but there's competitors that have these weird Java based apps that
[01:02:13.100 --> 01:02:19.840]  are horrible and bloated and take up tons of RAM and have terrible user interface backblaze
[01:02:19.840 --> 01:02:24.640]  is just a nice system preferences panel. There are actual Mac software engineers used to
[01:02:24.640 --> 01:02:29.360]  work at Apple so they totally know what it means to write truly native Mac software and
[01:02:29.360 --> 01:02:37.120]  backblaze never in I've been using it for years never ever like like I keep activity
[01:02:37.120 --> 01:02:41.400]  monitor running on my Mac all the time because I'm a nerd. And if I see those levels go up
[01:02:41.400 --> 01:02:46.480]  and I'm like go over there and see what it is what's what's making my CPU go to too hard.
[01:02:46.480 --> 01:02:50.560]  It is never backblaze like it's not the sort of thing where you need to sit there and like,
[01:02:50.560 --> 01:02:54.120]  oh, I'm going to do something I'm going to work right now I could better go turn turn
[01:02:54.120 --> 01:02:58.060]  it off so that it doesn't do a backup. It's like, I have no idea when backblaze does these
[01:02:58.060 --> 01:03:05.320]  backups because it's silent and efficient and it just works. It's just truly invisible.
[01:03:05.320 --> 01:03:11.360]  And what it does is it backs up all of your stuff to their cloud backup service. Should
[01:03:11.360 --> 01:03:16.920]  it be your only backup? No way. I and they'll be the first ones to tell you that you should
[01:03:16.920 --> 01:03:22.480]  have local backups, you should use time machine. I use a product called super duper, which
[01:03:22.480 --> 01:03:27.160]  creates a clone a perfect cloneable image of my startup disk. So if anything ever goes
[01:03:27.160 --> 01:03:32.440]  wrong with my startup disk, I am never more than like one day's data away from just plugging
[01:03:32.440 --> 01:03:38.200]  in the external drive and I can boot from it. And there it is. But you should have backups
[01:03:38.200 --> 01:03:44.280]  off site, just in case something terrible happens. So maybe you get robbed. Maybe there's
[01:03:44.280 --> 01:03:51.280]  like a fire. Maybe the the pipe leaks in the ceiling above your office and soaks all of
[01:03:51.280 --> 01:03:54.260]  your computer equipment or something like that. There's all sorts of things that could
[01:03:54.260 --> 01:03:59.160]  go bad, where you're going to be like, boy, I really wish I had an offsite backup. Well,
[01:03:59.160 --> 01:04:04.200]  Mac plays is the offsite backup that you should use. I use it. I would tell you to use it
[01:04:04.200 --> 01:04:09.320]  even if they didn't sponsor the show. Just truly great. And here's the deal. You pay
[01:04:09.320 --> 01:04:15.000]  five bucks a month per Mac, and it'll back up everything on your Mac and any external
[01:04:15.000 --> 01:04:19.880]  drives connected to your Mac. And that's that's the only limit. And you're like, well, wait,
[01:04:19.880 --> 01:04:25.240]  not me. I've got like this giant movie collection on an external drive next to my Mac. Nope,
[01:04:25.240 --> 01:04:29.480]  no limits. If it's connected to your Mac, it all gets backed up. That's it. Five bucks
[01:04:29.480 --> 01:04:38.520]  a month. There's no catch. That's it. So go to backblaze.com slash Daring Fireball. They'll
[01:04:38.520 --> 01:04:42.720]  know you came from here. Download the free demo and you got 15 days to try it out and
[01:04:42.720 --> 01:04:46.660]  see if everything I just told you is true. So my thanks to Backblaze for their continuing
[01:04:46.660 --> 01:04:51.660]  support of Daring Fireball and the talk show. Great, great service. If you're not signed
[01:04:51.660 --> 01:04:57.280]  up yet, there's something wrong with you. Which which order? What order do you want
[01:04:57.280 --> 01:05:01.080]  to talk about the products? Do you want to talk to the order Apple Apple did them? Or
[01:05:01.080 --> 01:05:07.480]  do you want to go reverse? Because iPhone 10 is the is the hot shit.
[01:05:07.480 --> 01:05:12.880]  I don't know. Let's go. Yeah, let's go reverse. Let's do what? Reverse school reverse. Okay.
[01:05:12.880 --> 01:05:18.160]  Yeah. iPhone 10. Because I figured if we run out of time. Yeah. Yeah. Let's give short
[01:05:18.160 --> 01:05:29.480]  trip to retail. It's sort of as Apple events where they go a lot of great stuff happened,
[01:05:29.480 --> 01:05:33.880]  but we have to be things to talk about. So everything's going great. Okay. Does it make
[01:05:33.880 --> 01:05:37.240]  sense? I don't know that it makes sense to talk about iPhone 10 separately from iPhone
[01:05:37.240 --> 01:05:41.640]  eight. Because now I think we should talk about it both. Yeah, it's there's a lot of
[01:05:41.640 --> 01:05:47.140]  shared hardware and shared features and shared philosophies. I think for showmanship purposes,
[01:05:47.140 --> 01:05:53.360]  they introduced them separately, and did the one more thing and, and, you know, and they're
[01:05:53.360 --> 01:06:00.800]  obviously priced separately. But at a basic level, it's it's almost impressive how much
[01:06:00.800 --> 01:06:09.600]  of the internal new stuff that's in iPhone 10 is also in iPhone eight.
[01:06:09.600 --> 01:06:17.360]  Yeah, almost everything a 11 bionic chip is, as far as we know, at this point, they're
[01:06:17.360 --> 01:06:21.140]  the same speed, you know, it's it and maybe there's I don't know, maybe there's a mega
[01:06:21.140 --> 01:06:25.120]  hertz difference, I don't know, or gigahertz, I guess at this point, but I would almost
[01:06:25.120 --> 01:06:29.600]  be surprised if there were but, you know, but the fact that the most impressive fact
[01:06:29.600 --> 01:06:38.160]  of the a 11 bionic chip is that the new performance controller that Apple has engineered now allows
[01:06:38.160 --> 01:06:44.280]  all six cores to run at the same time as opposed to previously and which a lot of you know,
[01:06:44.280 --> 01:06:48.640]  it's not unique to Apple, there's other Android like the snapdragons that do this thing where
[01:06:48.640 --> 01:06:54.940]  there's high power, high performance cores and low power, low lower performance cores,
[01:06:54.940 --> 01:06:58.760]  and it switched between them. So when your iPhone didn't really need like iPhone, your
[01:06:58.760 --> 01:07:06.640]  iPhone seven doesn't need a lot of CPU performance, it'll use to low power cores. And when it
[01:07:06.640 --> 01:07:12.960]  does need more performance, it switches to two high performance cores on the the a 11
[01:07:12.960 --> 01:07:19.920]  bionic it and I can't emphasize what a breakthrough this is. It's it's always using the low performance
[01:07:19.920 --> 01:07:25.480]  cores. And when it needs more performance, it adds the high performance course. And so
[01:07:25.480 --> 01:07:32.180]  it the multi core performance difference between these two is it's absolutely jaw dropping
[01:07:32.180 --> 01:07:36.680]  and nothing like what you would expect in a 12 month year over year upgrade. And the
[01:07:36.680 --> 01:07:37.720]  iPhone eights get them to
[01:07:37.720 --> 01:07:45.600]  Yeah, they all get them and that and the performance controller too. It's more sophisticated even
[01:07:45.600 --> 01:07:50.240]  than just switching or adding because they can traffic control between all of them as
[01:07:50.240 --> 01:07:55.800]  far as I understand it from the presentation is that you can get you can get any combination
[01:07:55.800 --> 01:08:02.520]  there of whereas the previous fusion chip, it was they switched them off and on in pairs.
[01:08:02.520 --> 01:08:06.400]  Like it's sort of Yeah, it was sort of much less sophisticated. So basically, just a more
[01:08:06.400 --> 01:08:10.000]  sophisticated version of what they were doing before, but an enormously forward in terms
[01:08:10.000 --> 01:08:16.520]  of efficiency. And like one of the big questions I think are big, like, kickbacks right away.
[01:08:16.520 --> 01:08:22.560]  Everybody was like, Oh, well, it's getting some performance gains because it has it got
[01:08:22.560 --> 01:08:27.120]  to drop 32 bit, right? Like it doesn't have to do 32 bit, it can do only 64 bit now. And
[01:08:27.120 --> 01:08:31.520]  I think that's true. But I don't think that that's, I don't think that should account
[01:08:31.520 --> 01:08:35.920]  in people's minds for much of the performance game. It really is an enormous jump forward
[01:08:35.920 --> 01:08:37.920]  in processing power and efficiency.
[01:08:37.920 --> 01:08:44.440]  Yeah, there may be that's an interesting question as to whether part of this performance controller
[01:08:44.440 --> 01:08:49.360]  is the fact that it only has to do 64 bit. My understanding, though, is that the dropping
[01:08:49.360 --> 01:08:57.760]  of 32 bit and the performance gains from that is really more that it's not really I could
[01:08:57.760 --> 01:09:02.640]  be wrong, it might there might be a performance control or CPU level silicon advantage to
[01:09:02.640 --> 01:09:09.540]  that. But mainly, it's sort of a ram issue where we're supporting both means you have
[01:09:09.540 --> 01:09:15.560]  to have both versions of all the OS frameworks. And when a 32 bit app launches on iOS 10,
[01:09:15.560 --> 01:09:22.760]  you have to load all of app kit and whatever other blank kit frameworks, you know, insert,
[01:09:22.760 --> 01:09:30.920]  you know, camera kit, whatever it in broad strokes, and I'm sure people who truly understand
[01:09:30.920 --> 01:09:33.760]  what's going on, they might roll their eyes. But in broad strokes, it's almost like you've
[01:09:33.760 --> 01:09:38.800]  got two versions of iOS running, you've got the 32 bit version and the 64 bit version.
[01:09:38.800 --> 01:09:43.460]  And and the context switching of that is, you know, it's just fairly significant, whereas
[01:09:43.460 --> 01:09:49.160]  going 64 bit only, it just drops a whole level of that, that you just don't even have to
[01:09:49.160 --> 01:09:52.480]  worry about. But you might be right, there might be something and maybe it was just that
[01:09:52.480 --> 01:09:57.060]  it was easier to develop the performance controller, if you only knew you had, you know, one set
[01:09:57.060 --> 01:10:01.600]  of frameworks, and you never had to worry about this, that sort of context switching.
[01:10:01.600 --> 01:10:09.720]  Yeah, and I think that there's, there are going to be people who will try to dampen,
[01:10:09.720 --> 01:10:15.680]  which it's only right to do dampen the amount of like, over the top enthusiasm about this
[01:10:15.680 --> 01:10:20.320]  processor by saying, Well, you know, look, here are the caveats, here are the things
[01:10:20.320 --> 01:10:25.160]  that may, you know, they may be doing to get these performance numbers or whatever, because
[01:10:25.160 --> 01:10:29.520]  we've seen some of the Geekbench public Geekbenches already, you know, coming from test devices
[01:10:29.520 --> 01:10:35.000]  out there that are showing like MacBook Pro like performance.
[01:10:35.000 --> 01:10:38.880]  My hat's off to the people in the hands on area who managed to get to the App Store and
[01:10:38.880 --> 01:10:39.880]  down.
[01:10:39.880 --> 01:10:40.880]  I know.
[01:10:40.880 --> 01:10:47.000]  Because when you're using it, there is somebody from Apple supervising you. I don't know.
[01:10:47.000 --> 01:10:51.360]  I don't. I'm not quite sure how that happened. Because what they was able to do that. Right.
[01:10:51.360 --> 01:10:54.160]  How did they sign into the App Store? I'm not even sure if that's how these numbers
[01:10:54.160 --> 01:10:55.160]  leaked. I don't know.
[01:10:55.160 --> 01:10:57.720]  I don't know if it was. Yeah, I don't know if it was that. All I saw was a screenshot
