[00:00.000 --> 00:03.040]  Hello, man, you always sound so good. I
[46:08.200 --> 46:12.680]  but you know the app store is a huge strength of apples and
[46:13.400 --> 46:15.400]  I think they're they're
[46:15.800 --> 46:18.040]  They don't see a strategic benefit in
[46:18.520 --> 46:24.360]  allowing web developers to bypass the app store and create experiences that may or may not be up to
[46:24.360 --> 46:30.840]  Snuff from what can be done with you know with native apps using the latest iOS APIs
[46:34.680 --> 46:41.000]  And part of it too and it almost it's not even implicit it's a lot of these arguments from the pro web developer
[46:41.000 --> 46:46.440]  We want you know, we see Apple is you know dragging its feet in this thing and that they're holding back the open web
[46:47.960 --> 46:49.960]  Part of it is that
[46:49.960 --> 46:53.960]  Apple
[46:54.280 --> 46:59.000]  Yes, they have an interest in keeping the app store as important as it is and that's a strategic
[46:59.720 --> 47:01.720]  just for Apple
[47:02.200 --> 47:04.440]  Advantage that that richer
[47:05.160 --> 47:10.040]  Web apps that you could just install from everywhere that don't have an approval that don't go through the app store that it would hurt that
[47:10.520 --> 47:15.800]  But the other thing that these that these developers want is that they're still chasing the dream of right once
[47:15.800 --> 47:19.000]  Run everywhere where they can write one
[47:19.960 --> 47:25.000]  App that would run on all mobile devices, you know windows phone and Android and
[47:26.440 --> 47:30.200]  iOS with minimal if none if any
[47:31.240 --> 47:33.240]  per platform
[47:34.200 --> 47:35.480]  You know
[47:35.480 --> 47:37.480]  special cases and
[47:38.520 --> 47:44.200]  That's not just against Apple's interest. That's actually against Apple's vision for what's best for the platform because we've seen that
[47:44.200 --> 47:52.760]  For decades, you know at any any kind of right once run anywhere run time type thing is inherently a second class
[47:54.840 --> 47:57.080]  Experience to what can be done natively
[47:57.640 --> 48:04.040]  And so there's a reason that that's actually in in the long run. It really is it's maybe anti-developer
[48:04.040 --> 48:11.480]  Maybe anti web developer, but it's in Apple's perspective very much pro user to say we want to take strategic
[48:11.480 --> 48:17.640]  We want to strategically keep that from becoming the where the industry goes because we think it's a much better
[48:17.960 --> 48:24.920]  Vastly better user experience to mostly be using native apps and if they're mostly using native apps
[48:24.920 --> 48:28.600]  It allows us Apple to do new things quickly
[48:29.800 --> 48:34.040]  More quickly than if it depended on the industry updating exactly right exactly
[48:34.040 --> 48:36.040]  I mean those those are the two big issues
[48:37.240 --> 48:40.040]  One of them is this right once run anywhere thing where
[48:40.040 --> 48:45.080]  And and people who use Java today get really mad when I talk about the 90s
[48:45.080 --> 48:51.960]  But in the 90s we were all sort of sold this idea that Java was this amazing technology that was going to let
[48:52.280 --> 48:58.680]  People write apps that ran on the Mac and ran on the PC and anybody on the Mac in the 90s who tried that
[48:59.080 --> 49:06.520]  Saw that when they ran they ran badly and they never felt like you were using them on the Mac anyway
[49:06.520 --> 49:13.480]  It was a bad experience even and then you could put in as a developer huge amounts of work to try and make it
[49:13.960 --> 49:16.280]  Better on the Mac and look more like the Mac
[49:16.520 --> 49:21.080]  But at that point now you've got all this this huge chunk of work that is about kind of localizing it for the Mac
[49:21.080 --> 49:23.080]  And you're no longer writing once and running anywhere
[49:23.640 --> 49:28.600]  So it was it was a that was my sort of like formative moment in terms of saying oh
[49:29.240 --> 49:34.280]  It's important that stuff get written for the platform that it's on you can tell when it's not
[49:34.280 --> 49:37.960]  I mean you could even tell when things like Microsoft Office were written
[49:38.680 --> 49:45.240]  For the Mac but using some code and guidelines from Windows even even when it wasn't right once run anywhere
[49:45.240 --> 49:46.520]  It was still
[49:46.520 --> 49:52.200]  Not a good experience on your platform because it was really something that had come across from a different platform
[49:52.600 --> 49:55.320]  So it's not it's not good for users
[49:55.560 --> 49:58.600]  And I don't think that I think you know this would be similar
[49:58.600 --> 50:04.600]  And that's a bad experience and Apple knows that it would almost certainly be a bad experience in most cases
[50:04.600 --> 50:06.160]  There's always that you know, but what about this?
[50:06.160 --> 50:06.640]  But what about this?
[50:06.640 --> 50:08.600]  I'm sure there would be some brilliant ones that would be great
[50:08.600 --> 50:16.920]  But a lot of them would be exactly the same on Windows and on Android and they would look kind of like neither and be kind of icky
[50:16.920 --> 50:18.600]  And would we really want to do that?
[50:18.600 --> 50:27.920]  And then your second point is absolutely true right now Apple can say hey new API's at WWDC new iOS coming out developers jump on it
[50:27.920 --> 50:31.760]  Look how we can push this platform forward you've got access to a touch sensor now
[50:31.760 --> 50:36.320]  You've got you know, whatever the next thing is you've got we put the metal APIs in there
[50:36.320 --> 50:42.400]  We're doing all of the stuff for you that makes making apps on our platform better than anywhere else and makes our platform better
[50:42.400 --> 50:47.680]  And makes your apps better so let's do that and then contrast that with well, you know
[50:48.240 --> 50:50.560]  Everybody what do we want for our standard?
[50:51.120 --> 50:54.000]  Let's run it through the standards body. Let's see what everybody says
[50:54.000 --> 50:59.840]  It's not that standards aren't important and can't be good, but that seems pretty antithetical to
[51:00.640 --> 51:03.440]  What is a key part of Apple strategy?
[51:03.440 --> 51:05.440]  Which is pushing things forward
[51:05.680 --> 51:12.000]  itself being opinionated and saying we think this is important we built it and having a team of you know
[51:12.000 --> 51:16.400]  Community of developers who will adopt that stuff and then everything gets better
[51:16.400 --> 51:23.920]  And I have a hard time seeing how that happens quickly in a you know in a web standards app development platform
[51:24.960 --> 51:31.600]  Right, and one of the things that seems to be forgotten in this whole Apple is opposed to the open web
[51:32.880 --> 51:40.560]  Mindset is something that is very much of a what can one opinionated company in a position of strength do
[51:41.040 --> 51:45.040]  Which is the way that in my opinion Apple single-handedly?
[51:45.040 --> 51:45.920]  the
[51:45.920 --> 51:47.920]  burst the
[51:48.240 --> 51:51.440]  Pox that Adobe flash was on the open web
[51:52.480 --> 51:56.960]  both in terms of user experience in terms of
[51:58.640 --> 52:00.640]  Battery life and performance
[52:01.200 --> 52:03.680]  Certainly in part terms of security
[52:04.320 --> 52:07.040]  Even to this day like even this in July
[52:07.760 --> 52:11.200]  2015 that this hacking team outfit over in Italy
[52:11.200 --> 52:17.040]  All their exploits were most of their exploits. We're based on Adobe flash
[52:19.360 --> 52:22.960]  Security holes that we're you know here to for unknown to the public
[52:25.200 --> 52:27.200]  And in terms of beings
[52:27.840 --> 52:33.040]  Having what is called the web what you get on a web page being driven by standards well
[52:33.040 --> 52:41.040]  but Adobe flash was on a standard proprietary format controlled owned by Adobe and
[52:44.560 --> 52:46.880]  When iOS shipped without flash
[52:47.360 --> 52:52.400]  It was predicted by many as a reason that it would never really take off because you wouldn't be able to
[52:53.280 --> 52:55.840]  See video on the web or do anything interactive on the web
[52:56.800 --> 53:00.080]  And then as time went on and famously Steve Jobs wrote an open letter
[53:00.080 --> 53:03.840]  Thoughts on flash explaining
[53:05.440 --> 53:11.440]  Why do why why they haven't and why they do not plan to and will not support Adobe flash on iOS
[53:13.360 --> 53:17.200]  You know, and it was criticized by many including a lot of people who I think
[53:17.760 --> 53:22.880]  At the time we call them so that you know the argument was that plugins and plug-in APIs are part of the web too
[53:23.920 --> 53:28.000]  Well, it turns out that it did and that didn't keep iOS users from seeing video
[53:28.000 --> 53:36.320]  It took years it did take years and you know one site at a time as they got their act together switched to the open standard
[53:36.320 --> 53:39.280]  Which is just the simple video tag from HTML5
[53:41.200 --> 53:43.840]  But here we are today and I I serve
[53:44.960 --> 53:49.200]  99% of the time in Safari and I have iOS and
[53:49.200 --> 53:56.960]  Mac and sometimes on the Mac I still run into sites where when they see that I'm on a Mac they insist on serving me flash
[53:57.200 --> 54:00.960]  Even if I change the use do the developer menu trick and say okay
[54:00.960 --> 54:05.040]  I'm gonna tell you that I'm an iPad will you please give me a team of five video and every once in a while
[54:05.040 --> 54:09.920]  I still get that and I have to if I really want to most of the time I just give up and say screw you
[54:09.920 --> 54:10.880]  I'm not watching your video
[54:10.880 --> 54:15.120]  I if I need to I can go to Chrome and Chrome has the flash plug-in built in
[54:15.120 --> 54:19.920]  I can't remember the last time I encountered video that didn't play on my phone or iPad though
[54:20.160 --> 54:25.200]  Every but just about everybody seems to have their act together and when they're actually dealing with iOS and serves
[54:25.760 --> 54:28.640]  That and that is not just for the benefit of iOS users
[54:28.640 --> 54:35.440]  That for the benefit of anybody on any operating system or any device that wants to watch a video and not have flash run
[54:36.480 --> 54:38.480]  And that is the sort of thing that
[54:38.480 --> 54:44.800]  If Apple just went along with what the quote unquote community wanted they would have added plug-in support to iOS
[54:45.120 --> 54:47.600]  But beat by being a single opinionated company
[54:49.040 --> 54:57.280]  With different priorities from maybe the industry as a whole certainly different priorities from the all the web publishers that were publishing flash based video
[54:58.320 --> 55:00.880]  They changed the web. I think it gave Google some
[55:00.880 --> 55:09.680]  You know cuz Google remember tried to tried to get flash running on Android for a little while and at some point
[55:11.040 --> 55:15.200]  At some point that fell apart and I feel like some of that was also yet the courage to
[55:15.920 --> 55:21.200]  Not bother because it was already on iOS and and it was one of those things that
[55:21.920 --> 55:25.920]  Wasn't gonna be they thought it would be a competitive advantage it turned out to not be
[55:25.920 --> 55:30.320]  And that was helpful for all of us that I mean
[55:31.040 --> 55:35.360]  What would have happened if Adobe had gotten flash to work efficiently on Android?
[55:35.680 --> 55:40.800]  Maybe things would have been different, but you know we do we do benefit from the fact
[55:41.280 --> 55:47.040]  It's an enormous bit. Yeah, but since they haven't gotten a running. They could they could they couldn't they couldn't they just couldn't
[55:47.040 --> 55:54.320]  And if you saw it on blackberry playbook or you saw it on like the web OS tablets it was awful and yeah, yeah
[55:54.320 --> 55:56.640]  I mean that that was a I can't help it thing
[55:56.640 --> 55:59.600]  I don't know enough people at Google to say that I can vouch for that
[55:59.600 --> 56:02.240]  I don't have any little birdies at Google who can say that this happened
[56:02.240 --> 56:08.400]  But I would bet my bottom dollar that there were an awful lot of people within Google if not a majority of people within
[56:08.400 --> 56:09.360]  Google who
[56:09.360 --> 56:14.800]  When when they sort of doubled down on flash support on Android that collectively within the company
[56:14.800 --> 56:16.400]  They were like what the heck are we doing?
[56:16.400 --> 56:20.800]  Why don't we follow them and we can wipe this scourge off the you know
[56:20.800 --> 56:27.080]  Web faster. Why in the world would we not follow their lead here? Here's somewhere where we ought to be aligned with
[56:27.080 --> 56:31.560]  It's because they were buckling it was because they were really defensive and behind and they thought it was one of their own
[56:31.560 --> 56:35.240]  But they did differentiation I think just for Android though, right?
[56:35.240 --> 56:38.640]  That's one of those areas and that was at a time and and this is certainly
[56:38.960 --> 56:44.400]  Lessened greatly and I think it really does sort of correlate to when they got Andy Rubin
[56:44.400 --> 56:49.720]  You know sort of shoveled him under a closet and got him out and put Android under the control of
[56:49.720 --> 56:52.840]  Sundar or whatever his name is
[56:54.040 --> 56:57.680]  That Android at that point became a lot more
[56:58.120 --> 57:01.960]  Integrated with Google up until then and I wrote about this a couple times under in Fireball
[57:01.960 --> 57:03.400]  I always felt like
[57:03.400 --> 57:11.360]  Android felt like a you that it's own independent company within Google sort of like what nests supposedly and seems to be right now
[57:12.160 --> 57:14.880]  That it was in Android's interest maybe to do that
[57:14.880 --> 57:17.440]  But it certainly wasn't with it Google's overall interest
[57:17.440 --> 57:20.120]  I think Google's overall interest were much better served with flash
[57:21.600 --> 57:24.960]  Wiped out. I mean in flat because one I mean it just thing about search
[57:25.360 --> 57:29.560]  You know any kind of content in flash player was either either not
[57:29.840 --> 57:39.440]  Indexable or harder to index than stuff that was in HTML. Oh, yeah. Yeah, I think that was that was right Google Google as a as a company
[57:39.440 --> 57:42.480]  It's much more sort of open web standards kind of company
[57:42.480 --> 57:48.960]  And then there was the Android group and the Android group was like this is a Apple has given us an opening by refusing to support
[57:48.960 --> 57:51.840]  It was kind of like don't throw me in the briar patch a little bit. It's like
[57:52.560 --> 57:57.680]  Yeah, we get to support flash because Apple didn't and then they did and then they worked with Adobe and realized
[57:57.680 --> 57:58.800]  Oh, this is not very good
[57:58.800 --> 58:03.520]  And it was in the end it was it was not an advantage to have flash on mobile
[58:03.520 --> 58:07.920]  But they thought it was and they hoped it was and there were lots there were ads, right?
[58:07.920 --> 58:12.480]  There were like TV ads that said real flash real web video. Yeah
[58:13.120 --> 58:16.240]  It was I mean it would but that was the thing is it was it was strategic
[58:16.960 --> 58:21.280]  To try to find a weakness for Apple and when Apple kind of blindsided everybody with the iPhone
[58:22.560 --> 58:27.040]  Yeah, and the app putting that as an ad was in my opinion a stupid thing because nobody ever had any idea
[58:27.040 --> 58:30.320]  What was flash and what wasn't all they knew is that every once in a while and they still do
[58:30.320 --> 58:34.080]  Everyone's in a while as they get a dialogue box saying you can't do this unless you upgrade your flash
[58:34.080 --> 58:42.560]  And click these 18 buttons and install all the password in and stuff and install all this and then come back and hopefully it'll work
[58:42.560 --> 58:48.400]  But they don't know what's flash and what's not especially as long as it's worth no flash thing was really great for Apple in the end because
[58:48.400 --> 58:53.280]  I think how many how many native iOS apps were written in the early days of the iPhone
[58:54.080 --> 58:56.880]  Because the you know, whatever
[58:56.880 --> 59:03.120]  Assights extrusion into the world, you know, was built around flash and they're like a G's we can't do that
[59:04.080 --> 59:07.680]  Let's write an app we can do it that way. I'm like the majorly baseball
[59:08.560 --> 59:14.840]  App which has been one of the most successful apps ever and was there on I think day one on the on the app store
[59:15.440 --> 59:19.040]  One of the reasons that existed is because they didn't you know
[59:19.040 --> 59:22.160]  They were using flash and then later. I think silver
[59:22.160 --> 59:27.680]  for all of their audio and video stuff and they couldn't do that on the on the iPhone and they really wanted to be on the
[59:27.680 --> 59:34.960]  iPhone so they you know rather than rebuild their entire infrastructure on the on the and build rebuild the front-end for
[59:34.960 --> 59:37.120]  Everybody they just took those you know
[59:37.120 --> 59:44.400]  They made sure they had some iPhone compatible streams on their servers and wrote an app and so in the end the app market got a lot
[59:44.400 --> 59:46.400]  Richard because
[59:46.400 --> 59:52.640]  Companies wrote apps because they couldn't just rely on flash on the web and that was good for Apple. Yeah
[59:53.440 --> 59:57.600]  And and maybe MLB would have written an app any either way anyway
[59:57.840 --> 1:00:02.400]  You don't know. I mean they still don't have a Mac app if you're on a Mac and you want to watch the ball game
[1:00:02.400 --> 1:00:08.640]  You still have flash they do but or do they it's yeah, they do I wrote a thing about a few months ago on six colors
[1:00:08.720 --> 1:00:16.160]  It is I think they wrote it last year. It's still posted. It uses the it uses the streams that that the iPad app
[1:00:16.160 --> 1:00:18.160]  Uses, so it doesn't use flash
[1:00:18.560 --> 1:00:21.200]  It crashes half the time not while you're playing it
[1:00:21.200 --> 1:00:24.240]  But like the next time you launch it it crashes and then you launch it again that works
[1:00:24.240 --> 1:00:28.560]  So like every other time it crashes on launch super hinky my understanding is that they
[1:00:29.120 --> 1:00:33.760]  That they deprioritized it so it's basically I think there's some developers at MLB
[1:00:33.920 --> 1:00:39.680]  Who really wish that they were building this thing because they're Mac users and they haven't been given any time to do it
[1:00:40.400 --> 1:00:42.880]  but it is around you can find it and
[1:00:42.880 --> 1:00:48.560]  And it doesn't work which is I was going to say I'm in my in my mind
[1:00:48.560 --> 1:00:50.800]  I'm thinking of MacBooks which is what I you know
[1:00:50.800 --> 1:00:57.120]  But if I clue it the most majority of people use and I think that's that's not a good machine to watch a ball game on
[1:00:57.360 --> 1:01:01.280]  As I sit here talking to you staring in front of a 30-inch red in the iMac
[1:01:01.680 --> 1:01:05.840]  Which I guess kind of would be a pretty good machine to watch a ball game in front of yeah
[1:01:05.840 --> 1:01:09.040]  I mean it's a and not bad to just I would like to warn that but yeah
[1:01:09.040 --> 1:01:12.800]  It's it's okay. It's better than a web page right and and but you're right
[1:01:12.800 --> 1:01:15.040]  There is no they didn't need to do that on the Mac
[1:01:15.120 --> 1:01:18.400]  But they did need to do it to get on iOS and so they did yeah
[1:01:18.880 --> 1:01:25.440]  And who knows how many other companies are in a similar position where they had a thing that worked in flash and then the developers and
[1:01:26.080 --> 1:01:30.320]  Designers probably would have wanted to go native anyway because they they
[1:01:31.440 --> 1:01:35.840]  They know how much better native can be and they could go to management and say we really want to do a native app
[1:01:35.840 --> 1:01:42.080]  Our choice as a company is to use the it this is in the hypothetical world where you could get flashed a run on iOS
[1:01:42.880 --> 1:01:44.000]  We can do this thing
[1:01:44.000 --> 1:01:49.120]  We could just use our flash and adjust it to the screen size and it's going to be a really crummy experience for them
[1:01:49.440 --> 1:01:51.440]  Or we can take the time to write this native thing
[1:01:52.000 --> 1:01:58.800]  Some companies are going to say let's do the cheaper easier thing and stick to flash as opposed to in the actual world
[1:01:58.800 --> 1:02:08.080]  Where the argument was we can either not run at all on these devices any iPhone or we can write an app. Yeah, and that's a very different
[1:02:08.240 --> 1:02:14.560]  Proposal to management. We can do a crummy thing in flash or go native or we can not be there at all
[1:02:15.280 --> 1:02:20.080]  Or write a native and I think this is one of the things that motivates Apple to look on skeptically at
[1:02:21.280 --> 1:02:25.840]  At these issues of how do we use web technologies to have
[1:02:25.840 --> 1:02:29.040]  Instalable mobile apps. I think they look at that and
[1:02:30.160 --> 1:02:38.240]  And I'm of this opinion too. I think that if there's a scenario where the perception is you don't need to write an iOS app
[1:02:38.400 --> 1:02:41.840]  And you don't need to write an Android app. You can write a web app, and it's good enough
[1:02:42.320 --> 1:02:47.440]  There will be a whole class of people who will just write the good enough thing
[1:02:48.240 --> 1:02:50.640]  And you know, maybe their apps aren't great
[1:02:50.640 --> 1:02:56.000]  But they're native and it picks up a lot of the stuff that's that comes with being a native app
[1:02:56.000 --> 1:02:58.640]  And the you update it for the next OS and it picks some things up
[1:02:59.200 --> 1:03:03.200]  If you have a whole swath of apps that are just kind of non platform crappy
[1:03:04.080 --> 1:03:08.640]  That that's bad. I would argue that's bad for both platforms
[1:03:08.640 --> 1:03:11.040]  I'm not sure it's bad for Google. I'm not sure they care
[1:03:11.040 --> 1:03:14.240]  But I think it'll be bad for Android users. It would certainly be bad for iOS users
[1:03:14.240 --> 1:03:18.000]  And so I think that may be part of the thought process at Apple
[1:03:18.000 --> 1:03:22.240]  It's certainly what I thought of immediately is is if we make it a really
[1:03:22.960 --> 1:03:24.960]  Really easy to choose either one
[1:03:25.120 --> 1:03:27.760]  There are a lot of people who will just choose the easiest path
[1:03:27.760 --> 1:03:30.400]  And the easiest path is going to be bad for the user
[1:03:30.400 --> 1:03:34.240]  So we're going to make it we're going to prioritize the user over the developer
[1:03:34.240 --> 1:03:39.520]  And make them do the extra work to do a native app because it's a better experience and enforce them too
[1:03:40.400 --> 1:03:45.760]  Yep, and I and it's exactly what I've you know what I said before that in my experience time after time after time
[1:03:45.760 --> 1:03:50.000]  Apple first user second developers third and I really think that the heart of this
[1:03:50.720 --> 1:03:55.520]  You know Apple is the new i.e. argument is really complaining about not putting developers first
[1:03:56.240 --> 1:04:01.520]  And you know and I think in a lot of ways you could argue that that was
[1:04:01.920 --> 1:04:04.560]  Microsoft's way and that Microsoft put
[1:04:05.280 --> 1:04:11.520]  Developers ahead of users in terms of like the way that Microsoft historically with Windows has bent over backwards
[1:04:11.520 --> 1:04:17.920]  Not to break API's and to keep legacy API's around as long as they can and that yes
[1:04:17.920 --> 1:04:20.320]  We have this new thing but the old thing will still work
[1:04:20.320 --> 1:04:23.520]  I mean that you could still run DOS apps and I'll open in a window
[1:04:24.160 --> 1:04:27.840]  The problem with Microsoft is that unlike Apple which historically has had
[1:04:28.960 --> 1:04:30.400]  Apple and
[1:04:30.400 --> 1:04:34.240]  Users and developers as its constituents more than any other groups
[1:04:34.560 --> 1:04:38.800]  Microsoft it's it's Microsoft and users and developers and
[1:04:38.800 --> 1:04:43.920]  Like the buyers the the clients because there's so much business
[1:04:43.920 --> 1:04:50.480]  Right aspect to it and I feel like so much of that compatibility stuff wasn't really about honoring the developers
[1:04:50.480 --> 1:04:52.480]  It was more like the developers
[1:04:52.480 --> 1:04:53.520]  were
[1:04:53.520 --> 1:04:54.800]  stuck and
[1:04:54.800 --> 1:04:59.760]  The and maybe the developers even wanted to move forward but the businesses didn't
[1:05:00.320 --> 1:05:05.920]  They wanted it to be just exactly the same and for most of Microsoft's modern history
[1:05:05.920 --> 1:05:11.440]  That was the priority was how do we make a product that will continue to get us the big contracts
[1:05:12.080 --> 1:05:18.240]  From the big businesses to buy a billion PCs and install them everywhere and let's just do that
[1:05:18.240 --> 1:05:22.240]  And they didn't want change they they just wanted to stay in the mud so they did
[1:05:22.720 --> 1:05:23.760]  Yeah, all right
[1:05:23.760 --> 1:05:27.920]  I have a I want to talk about Chrome next so remind me all right
[1:05:27.920 --> 1:05:33.760]  But I want to take a break here and thank our second sponsor and it is our good friends at hover
[1:05:33.760 --> 1:05:38.720]  Hover is the best way to buy and manage domain names. I've been telling you about them for a while
[1:05:38.720 --> 1:05:40.720]  They used to be the best
[1:05:40.720 --> 1:05:45.920]  They still are today. You could look around and find as many it list all the domain name registrars
[1:05:45.920 --> 1:05:47.920]  You can you're not going to find one better than hover
[1:05:49.360 --> 1:05:53.840]  They have a special code just for Darren Fireball listeners. I'm gonna tell you at the end of the read
[1:05:53.840 --> 1:05:54.960]  It's a great code
[1:05:54.960 --> 1:05:58.480]  They come up with the I'm terrible at this sometimes they ask me for suggestions
[1:05:58.480 --> 1:06:04.880]  Hover likes to have these in jokes as the code if you listen to it to any other shows that hover sponsors like ATP
[1:06:04.880 --> 1:06:09.600]  They always come up with these in jokes. I'm terrible. They they ask me for them and I can't do it
[1:06:09.600 --> 1:06:11.600]  But they come up with some good ones and they have a good one this week
[1:06:12.960 --> 1:06:17.600]  So keep listening and and I'll tell you the code now if you don't know about hover. Here's the thing
[1:06:18.960 --> 1:06:23.360]  You want to secure a great domain name they have everything you need in less than five minutes
[1:06:23.520 --> 1:06:26.960]  You can find the domain name you want through searching and they'll help you find
[1:06:26.960 --> 1:06:30.560]  you know the combination of words that are available with the top-level domain
[1:06:32.000 --> 1:06:35.280]  Combination, you know, whatever you want dot whatever you want
[1:06:36.800 --> 1:06:38.800]  Really clean and simple
[1:06:38.960 --> 1:06:45.280]  Interface on the website no other ads. I don't even get that on other domain name registrars where they're it's like I'm paying you
[1:06:45.280 --> 1:06:51.920]  This is your your the service. Why am I looking at ads for other things on on this thing? It's so different at hover
[1:06:51.920 --> 1:06:58.720]  If you have registered domain names anyway, so you know that a lot of their competitors may get a really unpleasant
[1:06:59.280 --> 1:07:00.240]  Experience
[1:07:00.240 --> 1:07:04.560]  Every step of the way to change anything to register something new. They're always
[1:07:05.280 --> 1:07:11.920]  Checking checkmarks checkboxes that give you little add-ons or upgrades or stuff like that that you maybe you know shouldn't be on by default or
[1:07:13.040 --> 1:07:18.440]  Or they're for things like domain name like who is privacy domain name privacy to keep your stuff private
[1:07:18.440 --> 1:07:23.600]  They may make you pay extra for that hover that stuff is all anything that should be built in is built in
[1:07:23.720 --> 1:07:25.720]  There's no heavy-handed up-selling
[1:07:26.240 --> 1:07:29.960]  They don't charge you for stuff that should just be there everything is just
[1:07:30.400 --> 1:07:36.440]  That should be included is included with your domain and you get a smart control panel and you get who is privacy and
[1:07:37.400 --> 1:07:42.040]  They have the most amazing thing in the entire industry which is valet transfers
[1:07:42.080 --> 1:07:43.440]  This is the thing about hover
[1:07:43.440 --> 1:07:48.400]  This is the fact this is the human touch that makes it seem too good to be true, but it is true
[1:07:48.960 --> 1:07:54.840]  When you want to do you have red domains from other crummy registrars and you want to just now you've signed up for hover
[1:07:54.840 --> 1:07:56.640]  You see how good it is you see that it's true
[1:07:56.640 --> 1:07:59.240]  You want to get them all there you should in that way
[1:07:59.480 --> 1:08:01.200]  Everything is in one account at hover
[1:08:01.200 --> 1:08:06.160]  But transferring from one registrar to another can be a huge hassle especially if you have a lot of domains
[1:08:06.160 --> 1:08:11.560]  And especially because some registrars love to make it really really hard to move your domains away
[1:08:11.560 --> 1:08:18.120]  They do it on purpose. It's like trying to call the cable company and get them to cancel your service because you're switching to files or something like that
[1:08:19.480 --> 1:08:22.280]  Hover offers valet transfer service
[1:08:22.720 --> 1:08:28.720]  Give them your credentials for your other registrar and they will move them over for free
[1:08:28.880 --> 1:08:35.480]  That's just part of being a hover user. That's how much that's how and the reason they can afford do this is because they know that once
[1:08:35.480 --> 1:08:38.520]  You go to hover you're never gonna leave and you're gonna be a customer for years to come
[1:08:38.520 --> 1:08:42.920]  So they want to help you with this they do this all the time
[1:08:42.920 --> 1:08:46.320]  They're their valets who do this they know all the tricks of the other companies
[1:08:46.320 --> 1:08:51.240]  They know all the hassles the hoops they have to jump through if they'll even update the DNS to make sure you don't have any
[1:08:51.240 --> 1:08:54.000]  Down time with your website or your email or something like that
[1:08:55.200 --> 1:09:00.480]  So go check them out go to hover.com and if you use this code is all one word
[1:09:03.360 --> 1:09:05.360]  Elephant Marco
[1:09:05.360 --> 1:09:07.360]  Yeah
[1:09:08.200 --> 1:09:18.280]  E-L-E-P-H-A-N-T Marco at checkout you will save 10% off your first purchase go to hover.com and use the code elephant mark
[1:09:18.280 --> 1:09:20.280]  Oh
[1:09:20.280 --> 1:09:23.080]  I love that. That's great. I just all my hover
[1:09:24.040 --> 1:09:29.680]  registrations are coming back for all the domains. I bought speculatively for launching six colors
[1:09:29.680 --> 1:09:35.120]  They're and they're all really it's like a reminder that I'm coming up on a year because all my
[1:09:36.120 --> 1:09:42.240]  Speculative I bought it almost everything for one year just like I don't know if I'm gonna use this or not and they're all starting to come back now
[1:09:42.240 --> 1:09:46.160]  That's saying it's time. Do you want to register this again or do you want to let it go?
[1:09:47.160 --> 1:09:52.160]  I always re-register. I've yeah, eventually. I'm gonna bankrupt myself on on
[1:09:53.360 --> 1:09:58.560]  The the renewal fees for domains that I've never used because I worry
[1:09:58.560 --> 1:10:00.840]  I feel like whatever the reason was I wanted to use it
[1:10:00.840 --> 1:10:06.040]  I feel like maybe it'll come back to me and then it'll be gone because somebody'll slurp it up
[1:10:06.040 --> 1:10:08.080]  And I don't think I had it and all I had to do was
[1:10:10.280 --> 1:10:15.080]  Yeah, just pay pay 15 bucks or 10 bucks or whatever and just let it ride for another year
[1:10:17.200 --> 1:10:22.680]  Yeah, I read this for domains for these novels that I wrote like five years ago that I keep meaning to rewrite and
[1:10:22.680 --> 1:10:30.920]  and I I kind of don't want to let them go because they're pretty great domains if I ever finished the novels and sell them or something
[1:10:30.920 --> 1:10:35.680]  I would want to have the domain. So I just keep paying it. Yeah. Yeah, you got to keep them going
[1:10:36.480 --> 1:10:38.480]  That could be Twitter's business models
[1:10:39.880 --> 1:10:41.880]  If they just started charging you for you
[1:10:42.720 --> 1:10:48.600]  Subsequent out you get one user name for free. I would have to start paying 50 bucks a year for all my I'm looking at my Twitter account
[1:10:48.600 --> 1:10:50.760]  I've got like 10 accounts in my Twitter
[1:10:50.760 --> 1:10:57.320]  How many are you's oh, they're all used? Yeah, yeah, yeah pretty much. I've got something aren't I got a couple that aren't a couple
[1:10:57.320 --> 1:11:03.080]  Kind of gag ones, but it's all you know all these different sites and podcasts and stuff and I got I've got Twitter accounts for all of them
[1:11:04.240 --> 1:11:05.400]  All right, so Chrome
[1:11:05.400 --> 1:11:11.200]  Here's the other thing in this Safari is the new IE argument that I saw and that to me was very clear and it's like to me
[1:11:11.200 --> 1:11:18.040]  And I hate to broadly generalize, but I I think it's true in this case is that there's a sort of
[1:11:18.040 --> 1:11:22.400]  I was going to say myopic, but maybe it's a little bit more
[1:11:22.400 --> 1:11:29.560]  I don't know what the word is, but it's it where you only can see your own perspective and you can't see anyone else's perspective and
[1:11:30.120 --> 1:11:35.200]  To me a lot of these web developed not all web developers, but the web developers who jumped on this particular
[1:11:35.680 --> 1:11:42.320]  Storyline this Safari is the new IE all seemed to not be able to even see things from Apple's angle right
[1:11:42.320 --> 1:11:47.080]  And that to me is what you what you wrote, and I'll put your thing in the show notes for sure
[1:11:47.080 --> 1:11:49.720]  It's really the first thing that made me want to have you as my guess this week
[1:11:49.760 --> 1:11:55.200]  Because I thought your thing was short and sweet and I thought it really hit the point clearly that this is not in
[1:11:55.440 --> 1:11:58.640]  Stuff that's not in Apple's interest Apple is not going to be enthusiastic over
