[00:00.000 --> 00:03.200]  You're a letterman fan uh, yes
[36:03.120 --> 36:08.260]  Reconfigure all my watch faces, right? Yeah that I I switched to my personal one after
[36:08.820 --> 36:13.220]  I don't know three or four days with the review unit. So I just started from scratch
[36:13.300 --> 36:17.860]  I figured well, I didn't really do anything good those first few days anyway, so
[36:18.740 --> 36:20.740]  I'll just start over
[36:22.020 --> 36:26.500]  But I imagine at this point you've set up enough stuff that you don't want to have to think about it
[36:27.460 --> 36:32.100]  Yeah, more or less but even so I don't have that many watch faces configured and they're not that hard to fiddle with
[36:32.100 --> 36:35.860]  And I play with them and you know, it's I would say of all apple products
[36:36.340 --> 36:41.780]  It's the one where the difference between restoring from backup and starting all over is probably the least
[36:42.580 --> 36:47.700]  You know the least difference do you do you have like a mental algorithm as to where you put different apps?
[36:48.180 --> 36:51.140]  I've spent most of the last seven weeks with them in random places
[36:51.380 --> 36:54.660]  mostly with the ones that I do use the most centered around the
[36:55.220 --> 36:57.380]  Clock face and then let all the other ones be random
[36:57.940 --> 36:58.980]  um
[36:58.980 --> 37:00.980]  I switched to
[37:00.980 --> 37:03.060]  A new system the other day
[37:03.380 --> 37:06.180]  Well, I guess maybe it was when I got this watch and I took some time, you know
[37:06.180 --> 37:09.620]  since it was a new watch it took some time to play with it and
[37:10.340 --> 37:14.980]  Instead of making like a circle around the clock app. I've I've set it up you can
[37:15.700 --> 37:20.100]  It takes some playing with but the way that they stick in that honeycomb pattern
[37:20.820 --> 37:22.260]  I've made like
[37:22.260 --> 37:29.220]  A pyramid on top of the clock app and a separate pyramid below it and then not much to the right or left of the clock
[37:29.220 --> 37:35.160]  App and the ones on top are all third-party apps and the ones down below are the the built-in apps. Ah, interesting
[37:36.100 --> 37:39.880]  I've i've kept the third-party apps toward the outside perimeter
[37:40.340 --> 37:43.880]  But i've tried to keep them as close as possible to their corresponding
[37:45.060 --> 37:50.660]  apple app so I have city mapper next to the maps icon and
[37:51.460 --> 37:54.900]  uh the various running apps that i'm testing next to the
[37:55.700 --> 37:57.700]  main workouts app
[37:57.700 --> 38:01.540]  Uh, but I don't know if and and I also have tried to
[38:02.180 --> 38:03.700]  position them
[38:03.700 --> 38:07.220]  Uh using the same kind of layout as my iphone home screen
[38:07.300 --> 38:13.460]  So overcast is like bottom left or bottom right corner, but I don't know if i'm gonna stick with you know, this is just kind of
[38:14.900 --> 38:16.260]  half random
[38:16.260 --> 38:18.260]  Set up. Yeah
[38:18.260 --> 38:19.060]  um
[38:19.060 --> 38:23.060]  I have to get the bit the next thing I have to do like just busy work on the watch is just
[38:23.540 --> 38:27.300]  I have to delete about 20 of these. Yes. Yeah, like i've had it
[38:27.300 --> 38:31.540]  Set up so that it installs just automatically whenever one of my iphone apps
[38:32.100 --> 38:37.460]  Gets an update with a watch kit component. It just automatically puts it over because i've wanted to be
[38:38.180 --> 38:39.060]  uh
[38:39.060 --> 38:44.180]  You know just show me everything while i'm learning about this platform and experimenting with it
[38:44.580 --> 38:48.260]  but in practice I use so few of them that just having them there just may it just makes for
[38:48.900 --> 38:51.140]  It just makes it harder to find the ones I actually do use
[38:51.860 --> 38:55.300]  Do you sometimes I see the circle kind of filled in?
[38:55.300 --> 39:00.420]  Halfway, like it's doing an update and it just kind of sits like that for a while and I don't know
[39:01.300 --> 39:04.180]  When that happens or why and and how to stop it
[39:04.580 --> 39:10.100]  I've seen that too and what i've found the best thing to do when you get that if you have like a third-party watch
[39:10.660 --> 39:14.580]  That it looks like it's installing but it seems paused, you know
[39:14.580 --> 39:19.380]  It has like you said it has that progress meter over the the icon. Sometimes the icon isn't even there
[39:19.380 --> 39:22.420]  It just has the generic icon. Yeah, I found the best thing to do
[39:22.420 --> 39:25.940]  It's harder if you don't even know what app it is, but go to the phone
[39:26.260 --> 39:29.940]  go to the apple watch app on the phone go to that app and
[39:30.820 --> 39:32.820]  Uninstall it and then reinstall it
[39:33.860 --> 39:39.940]  Oh from the watch fix it from no no from from well from the phone but uninstall it and reinstall it
[39:40.580 --> 39:42.580]  in the watch app not
[39:42.580 --> 39:47.860]  Delete the app off your iphone and then right. Okay, right. Just delete it using the apple watch
[39:47.860 --> 39:52.420]  Yeah, it's so hard to talk about using the apple watch app on the iphone
[39:52.420 --> 39:55.860]  I think what i've been doing is just restarting the watch and that seems to
[39:56.740 --> 40:03.380]  Fix it, but I don't know. Yeah. I wonder if that's one of the problems that they've cleared up with. Oh, yeah 1.01 because
[40:04.180 --> 40:06.180]  Uh, I mean it only came out yesterday
[40:06.500 --> 40:12.340]  Uh, I think or the day before yesterday or the day before maybe so it hasn't been enough time, but I haven't seen it again yet
[40:12.820 --> 40:15.060]  Yeah, I haven't either. I don't think there's much
[40:15.060 --> 40:16.900]  I don't think there's much
[40:16.900 --> 40:18.340]  user facing
[40:18.340 --> 40:20.020]  stuff in that update
[40:20.020 --> 40:25.780]  No, I don't think so either except for the emoji. Oh, yeah true and the new language support. They did add a bunch of languages
[40:27.380 --> 40:28.740]  That's good
[40:28.740 --> 40:29.780]  Yeah
[40:29.780 --> 40:31.860]  Um, so which which watch are you wearing?
[40:31.940 --> 40:37.540]  Uh, i'll tell you one second when you when you I don't know if we're allowed to talk about this when you received your review unit
[40:38.500 --> 40:39.540]  uh
[40:39.540 --> 40:41.540]  was there some sort of like
[40:41.540 --> 40:47.620]  Space with that you went to or something like that. Was there like a meeting place that you went to?
[40:48.260 --> 40:51.860]  Yeah, I think technically i'm not supposed to talk about it. All right, let's not talk about it
[40:51.860 --> 40:57.780]  Yeah, but you go there but you know, I but I just like any other product I've I have personally never once
[40:58.500 --> 41:02.020]  Received any review unit from apple that wasn't accompanied
[41:02.580 --> 41:08.180]  By a briefing where you talk to somebody from apple and they you know, and it sounds annoying but they they
[41:08.180 --> 41:15.780]  In my experience also, they're also very respectful of your time and patience and they don't really waste your time
[41:16.180 --> 41:19.780]  But they definitely don't they don't just give you a box. They certainly don't ship them to you
[41:20.820 --> 41:24.820]  You know, they just sort of run you through some basics no matter what the product is
[41:26.260 --> 41:30.420]  And so yeah, I had to go I went to new york and had a briefing there. All right, I
[41:33.220 --> 41:35.620]  I guess I don't know if i'm allowed to talk about this either
[41:35.620 --> 41:39.220]  But let's i'm going to say something because why not because it was cool. Uh,
[41:40.020 --> 41:44.820]  I I got mine after you got yours and I think I think someone else I think philip elmer de witt
[41:44.820 --> 41:48.420]  Was at the same kind of wave that I was in and I think he wrote about it
[41:48.980 --> 41:57.060]  In a in a somewhat cranky amusing way. Um, but was what was interesting is that at uh, the thing I attended
[41:57.620 --> 42:01.380]  Apple had brought in their two tables full of watches to
[42:01.380 --> 42:06.180]  Give you a demo of
[42:06.180 --> 42:09.540]  To and this is not at an apple store. This was at a you know
[42:10.580 --> 42:15.940]  at a totally different place and they had brought in those huge watch displays and
[42:16.420 --> 42:22.100]  Completely unnecessarily and I thought it was pretty pretty interesting and kind of unique that they did that
[42:22.740 --> 42:26.580]  Yeah, they had the same thing at uh from all right. All right. Well, never mind at the end of march
[42:26.820 --> 42:28.820]  Well, the funny thing is so years ago
[42:28.820 --> 42:30.820]  Uh
[42:31.220 --> 42:36.980]  When was that when the when they first they had a they had a briefing for mac os 10 and I
[42:38.260 --> 42:40.260]  Wrote about it at daring fireball
[42:42.020 --> 42:46.820]  Oh, right when where I met with shiller at the yes, yes couple of product, you know
[42:46.900 --> 42:50.500]  So a couple other guys from his product marketing team and some people from pr
[42:51.140 --> 42:54.660]  Uh, and I just wrote about the actual experience of the briefing
[42:54.660 --> 43:00.020]  Um, and I had asked I you know, they were and it was the whole idea was they were giving us access to
[43:00.420 --> 43:04.420]  Mac os 10 10.8. I think was it 10.8
[43:07.700 --> 43:09.700]  Let me see when was that
[43:09.940 --> 43:15.780]  But it was like they they had been on a schedule where mac os 10 was getting updated every two years and they wanted to get
[43:15.780 --> 43:17.300]  back on
[43:17.300 --> 43:20.740]  Like an every year schedule and it was a surprise and they said, you know
[43:20.740 --> 43:26.180]  do you want to come meet in new york and they didn't even tell me what it was and it turned out if we were getting
[43:26.180 --> 43:28.180]  a pre-release version of uh
[43:29.380 --> 43:31.780]  Uh, you know an upcoming version of mac os 10
[43:34.020 --> 43:38.740]  Uh, and I asked you know, and they were like, you know, and I was like was this on the record or off the record?
[43:38.740 --> 43:40.500]  Like it's on the record, you know, you can write about it
[43:40.500 --> 43:45.060]  You know, we want you we want to start getting you know, we want you guys to use this they gave us
[43:45.940 --> 43:49.060]  Like macbook airs or macbook pros. I forget which pre-loaded with it
[43:49.060 --> 43:52.900]  So we didn't have to put a beta on our regular machines
[43:53.620 --> 43:55.620]  um
[43:55.700 --> 43:59.540]  And they were like it's on the record you can talk about this, uh, you know what you learn but
[44:00.020 --> 44:05.220]  They did not anticipate me going meta and writing about the actual briefing as opposed to
[44:05.700 --> 44:10.180]  What was said about the thing and they weren't I was wasn't I didn't get like a nasty gram or anything
[44:10.260 --> 44:16.980]  but then every other briefing since they've always reminded me that they've changed they've changed the language of the
[44:16.980 --> 44:18.740]  The
[44:18.740 --> 44:22.020]  What's on the record and what's off the record such that writing about the event, you know
[44:22.020 --> 44:24.420]  The breathing itself is actually you're not supposed to
[44:25.060 --> 44:26.020]  well
[44:26.020 --> 44:32.260]  Here they're called it that they've called it the john gruber clause. Well, here's the uh, here's the fortune article by uh,
[44:32.580 --> 44:34.580]  elmer de wit that uh
[44:34.900 --> 44:36.900]  That'll be the the new clause
[44:38.260 --> 44:40.020]  I just see
[44:40.020 --> 44:43.940]  There he is, uh trying it. Oh photo credit apple pr
[44:43.940 --> 44:45.940]  Awesome
[44:47.220 --> 44:53.860]  Anyway, I I just thought that was an interesting example of going above, uh above what's necessary to uh,
[44:55.220 --> 45:00.500]  To do something in a cool way and maybe we'll have to edit this whole thing out. I don't know. No, I think it's all right
[45:00.900 --> 45:03.460]  So anyway, so you asked me what i'm watch what i'm wearing
[45:04.740 --> 45:06.740]  and it's the uh
[45:06.820 --> 45:08.820]  the blue sport
[45:09.700 --> 45:11.700]  Version
[45:11.700 --> 45:18.660]  Which is my the one I personally ordered and uh, and I love it. I I tried out the you know, the main watch
[45:19.540 --> 45:26.660]  uh, and they and I got the milanese loop and the green sport band, which is not uh,
[45:28.260 --> 45:34.340]  Doesn't look as great. I think the blue one looks really good. I've been I've really enjoyed it. Um, it's I I noticed the
[45:34.980 --> 45:37.220]  Weight difference between this one and the main one
[45:37.220 --> 45:41.300]  And I actually prefer the lighter one. I'm not you know, it's not even for
[45:42.500 --> 45:47.140]  I'm not like going out and running with it all the time. I just kind of like the the lighter thing
[45:47.140 --> 45:49.620]  But I also have never in my life owned
[45:50.340 --> 45:55.620]  A heavy kind of dude watch or anything like that. Yeah, the last watch I wore
[45:56.420 --> 45:58.420]  Uh was a casio
[45:58.660 --> 46:00.020]  calculator watch
[46:00.020 --> 46:01.700]  unironically
[46:01.700 --> 46:03.940]  In middle school or something like that
[46:03.940 --> 46:08.980]  I think anybody would get used to any weight watch the gold one might always be feel a little heavy
[46:08.980 --> 46:13.540]  But only in a way that I think you'd want a gold watch to feel heavy like you kind of don't want to forget
[46:13.540 --> 46:15.540]  That you're wearing a gold watch
[46:15.540 --> 46:19.380]  But I as someone who's worn a heavy-ish stainless steel watch for a couple of years
[46:20.020 --> 46:24.980]  I found it a little bit hard to get used to at first but it it quickly you you acclimate
[46:25.940 --> 46:31.620]  I noticed it most with i i've tried just just experimenting with apple watch i've tried
[46:31.620 --> 46:37.060]  Wearing it on my right wrist just to see what left-handed mode is like and when I put it on my other wrist
[46:37.060 --> 46:38.820]  I was like, holy crap. This is heavy
[46:38.820 --> 46:42.180]  But it's funny because my left wrist is so used to wearing a watch that I never noticed it
[46:42.180 --> 46:46.740]  But for people who haven't been wearing a watch the last few years I can totally see how the first impression
[46:47.220 --> 46:52.660]  Would be I like the sport watch because this feels this doesn't feel like i've got something weighing my wrist down
[46:53.620 --> 46:55.620]  Yeah, it's I mean it's not a huge difference
[46:55.620 --> 47:02.020]  It's I mean, it's not a huge difference. Uh, and and actually the milanase loop is lighter than the sport band
[47:02.580 --> 47:04.820]  So the all-in weight is almost the same
[47:05.460 --> 47:07.700]  But it just kind of uh distributed more
[47:08.420 --> 47:10.420]  more evenly
[47:10.660 --> 47:12.020]  Anyway
[47:12.020 --> 47:16.420]  The thing I like here so just to go back to this the space black my my day
[47:16.900 --> 47:20.980]  You know 24 hours with an impression is it's exactly what I thought it was going to be like when I bought it
[47:21.460 --> 47:23.940]  Which is that it just looks like one
[47:23.940 --> 47:27.940]  Shiny black object on my wrist, especially when the screen is off
[47:30.100 --> 47:36.100]  It doesn't look like a shiny device with a black display it just looks like a black thing on my wrist
[47:36.820 --> 47:40.260]  And then when it lights up and it's like on the watch face it to me
[47:40.260 --> 47:44.900]  It looks really cool that the you know, it's just the only thing you really see are the pixels of the watch face
[47:45.860 --> 47:51.460]  Like it it now it's not that you can't see the edge between the sapphire and the the stainless steel
[47:51.460 --> 47:54.980]  But at a glance you can't it's all just shiny and black
[47:55.540 --> 47:58.820]  It's a very it's a very cool effect in my opinion. Yeah, I think that's a good look
[47:59.460 --> 48:04.340]  The this this the I don't know what you'd call it aluminum, uh sport
[48:05.300 --> 48:12.580]  Definitely when it's off kind of has a distinct look to it. It's very bright and it attracts a lot of light. So
[48:13.300 --> 48:15.860]  It's I don't think this will age well
[48:15.860 --> 48:22.980]  And one of the reasons I got the cheaper one is because I figure i'll be upgrading this probably every generation for the foreseeable future. So
[48:25.140 --> 48:27.140]  You know
[48:27.300 --> 48:34.020]  Budget but uh, it definitely sticks out the other thing I noticed and i'm curious to see because I know like the the
[48:35.620 --> 48:38.180]  The space black ones only started shipping a few days ago
[48:38.180 --> 48:42.340]  like I didn't get the first one, but I don't think anybody got one more than like like
[48:42.340 --> 48:50.340]  Three or four days before me. Um, and a friend of the show everybody internet sweetheart renee richie was waiting for one, too
[48:50.340 --> 48:55.140]  I think he and his seemed to ship at the same time mine did but because his was going to canada
[48:55.140 --> 48:58.980]  He probably didn't get it till today, but i'll bet I haven't looked at twitter today. I'll bet he's got it
[49:00.580 --> 49:03.380]  i'm really curious to see if other people have this problem too is
[49:05.140 --> 49:09.780]  I when I tried to take the band off the bracelet off it was a
[49:09.780 --> 49:13.780]  I on at first I thought it was stuck like I you know, and i'm used to taking it on and off
[49:13.780 --> 49:16.580]  I've swatched swapped the band on my review unit
[49:17.380 --> 49:22.100]  Dozens of times over the last six weeks and even right from day one never really had a problem with it
[49:22.340 --> 49:27.300]  You click those little release buttons slide it out and it just goes out with this space black one
[49:27.300 --> 49:35.860]  i'd click the button and the button definitely went in and the bracelet just did not budge in that slot just didn't budge and
[49:35.860 --> 49:41.460]  At first I thought hmm and then I I really started to think maybe this is you know, i've got another problem here
[49:42.500 --> 49:47.220]  So then I put it down on a table and I really pressed the button hard and I really put a little bit more
[49:47.220 --> 49:51.140]  Force than I was comfortable exerting to slide the band out
[49:51.860 --> 49:56.340]  And it nudged a little bit and then once I got it going a little bit I could get it out
[49:56.900 --> 50:01.940]  But more or less it just felt like there was a lot of friction and it was a very tight fit
[50:01.940 --> 50:06.500]  Uh, and then after I got both halves out once
[50:07.140 --> 50:10.580]  It never was that difficult to get you know to do it again
[50:10.580 --> 50:15.940]  But it still even after doing it a few times has an amount of friction that is unlike
[50:16.980 --> 50:18.980]  The review unit one
[50:19.700 --> 50:21.540]  So I talked to uh, what's his name?
[50:21.540 --> 50:27.140]  Greg konig the guy the the guy who has all these in crazy cool insights into
[50:27.140 --> 50:34.180]  The metallurgy of the apple watch, you know that he wrote that uh, amazing post about you know, what apple's doing with metal
[50:35.620 --> 50:37.620]  You know the guy i'm talking about on twitter yeah
[50:38.820 --> 50:45.860]  So I asked him about it and he said like I was like, so do you think this dlc coding would that increase friction?
[50:45.860 --> 50:47.860]  And he was like no the opposite
[50:48.660 --> 50:52.340]  You know a lot of like high-end machine tools are used at dlc
[50:52.340 --> 50:59.940]  Coding to decrease friction. Um, so it's not the dlc coding his theory and it probably makes sense to me
[51:00.580 --> 51:08.100]  Is that I just happen to get like a bracelet that you know within their tolerances, which are crazy small
[51:08.740 --> 51:15.380]  Has a slightly thicker, you know lugs on the bracelet that slide in and I got a watch with slightly
[51:15.380 --> 51:22.500]  Thinner diameter slot and it just happened, you know both are within range but because the slot's a little tighter
[51:22.580 --> 51:24.580]  And the bracelet's a little thicker
[51:24.980 --> 51:28.020]  It just makes for a tighter fit and that it's sort of inevitable
[51:28.420 --> 51:33.060]  At manufacturing things at the scale that apple is that you know, you run into something like this
[51:34.020 --> 51:40.180]  Whereas like if you were buying a thousand dollar watch from rolex, you know, you're buying a thousand dollar watch
[51:40.180 --> 51:45.940]  From rolex, you'd never run into this because everything is done by hand and it's they're not doing you know, a million units a month
[51:46.660 --> 51:52.660]  Yeah, and you got to assume it. Well, I don't know but I would assume that over time it'll loosen up a bit
[51:52.660 --> 51:56.420]  But I don't know. Yeah, it's definitely loosened up from the first time I took it off like
[51:57.140 --> 52:00.900]  And it really does and I assume some of this stuff is not done by robots
[52:00.900 --> 52:04.660]  I mean whenever you see behind the scenes stuff in apple's assembly places
[52:04.660 --> 52:09.460]  I mean, it seems like everything is done by hand and it's definitely loosened up from the first time I took it off
[52:09.460 --> 52:13.620]  I mean, it seems like everything's done by hand really or almost everything, you know, and then
[52:14.260 --> 52:19.460]  Um, I just presume that somebody there had to put the bracelet on the watch and could tell that it was tight
[52:19.540 --> 52:21.140]  But let it slide
[52:21.140 --> 52:25.220]  I mean and again, it's not dysfunctional and once I did it once it was easier to get it on and off
[52:25.300 --> 52:27.300]  But i'm curious to see
[52:28.260 --> 52:30.260]  It just seems like we're seeing so many
[52:30.740 --> 52:34.260]  Little things that affect a small number of people with the watch, you know
[52:34.260 --> 52:38.500]  And i'm curious to see if this is one of them once the space black ships to more people
[52:38.980 --> 52:42.340]  well that kind of helps explain some of the uh,
[52:43.380 --> 52:44.820]  quantity
[52:44.820 --> 52:45.940]  issues
[52:45.940 --> 52:50.100]  Yeah, I definitely think so. I mean, I mean it's the first time they're making this thing. So
[52:50.740 --> 52:52.740]  Sure, of course, there's going to be
[52:52.980 --> 52:55.300]  And they're all different. So there's going to be
[52:56.180 --> 53:00.500]  Some stuff here and there for removing the links from the bracelet, you know
[53:00.500 --> 53:05.140]  But the way you take the links out to resize it it was easy as pie just as easy as it was with the
[53:05.460 --> 53:12.420]  The regular stainless steel one I had as a review unit. That was easy. It was only taking the bracelet, uh out of the slot
[53:13.700 --> 53:18.820]  That's interesting that the coating makes it have less friction because I would not have guessed it
[53:19.140 --> 53:24.580]  Yeah, it i'll tell you what the other thing too before we move on i'll just say it does feel weird to the touch
[53:24.820 --> 53:27.220]  like not weird in a bad way, but like
[53:27.220 --> 53:30.420]  If I close my eyes and just run my finger over the side of the watch
[53:31.220 --> 53:38.340]  It doesn't really feel like metal to me. It doesn't feel like steel, but it doesn't feel like plastic or rubber. It feels like
[53:39.220 --> 53:44.100]  I I don't know like I I think if I was really honest and I didn't know what it was and I was blindfolded
[53:44.660 --> 53:49.220]  And you said what substance is this? I'm not sure i'd be able to guess it's a very strange
[53:50.020 --> 53:56.740]  Feeling not in any way unpleasant. It's nice. It feels very nice to the touch, but it doesn't feel like metal to me
[53:56.740 --> 54:02.820]  But it doesn't feel like steel. Whereas if I touch the other apple watch the review unit you can instantly tell this feels like steel
[54:03.700 --> 54:06.340]  is it that it's less porous or
[54:07.380 --> 54:09.860]  yeah, it's it's a little bit it's like
[54:10.580 --> 54:16.020]  It feels sort of like a plastic coating on steel. Yeah, but the plastic's the wrong word though
[54:16.340 --> 54:20.740]  But I mean plastic only in that it feels smoother. It feels less porous. It feels
[54:20.740 --> 54:26.500]  Like perfectly polished. That's cool. I'll have to try one out. I haven't I kind of skipped that one during the
[54:27.140 --> 54:31.780]  Try on session. Yeah, I definitely and I recommend if anybody does get you know
[54:31.780 --> 54:35.540]  Some hands on time with one just feel it don't just look at it. But like actually feel it
[54:36.340 --> 54:39.380]  What color is the accent on the crown? Is it black also?
[54:40.100 --> 54:42.420]  It is black. Oh cool. Everything is black. Yeah
[54:43.620 --> 54:46.180]  It is there is a sort of darth vader ish
[54:46.980 --> 54:48.980]  Aesthetic to it
[54:48.980 --> 54:54.180]  Uh, do you do you go for a different face with the black one than the silver one?
[54:54.660 --> 54:57.380]  No sound activity with the orange second hand
[54:58.420 --> 54:59.540]  cool
[54:59.540 --> 55:06.900]  I see now that the you know, I don't know so maybe it was on twitter or somewhere where you were trashing the color face, but
[55:07.780 --> 55:13.300]  Uh, it actually looks great when you have a colored band. Oh, I didn't want to trash. No, I know i'm just kidding
[55:14.020 --> 55:17.620]  Actually, there's something very annoying about the color face. So if we have some swing here
[55:17.620 --> 55:20.180]  Let's talk about it there. Uh, I I uh,
[55:20.580 --> 55:24.180]  Well, hold that thought let's do a sponsor read and then we'll know we'll know where we're coming back to when we come back
[55:24.180 --> 55:30.020]  We'll bitch about the color face. Uh, let me take a break here and tell you about our next sponsor another long time
[55:30.580 --> 55:33.460]  Friend of the show our good friends at fracture
[55:34.580 --> 55:41.460]  Fracture is is the service where you send your photos to them. They print it directly on glass
[55:41.460 --> 55:48.500]  Glass your size whatever size frame you want anything from a little five by five square
[55:49.060 --> 55:52.580]  Up to a giant like 23 by 29 inch thing. You can hang on a wall
[55:54.960 --> 55:56.960]  Amazingly to me it's amazing to me
[55:57.540 --> 56:01.060]  With you know with all the talk about megapixels and how they don't really matter etc, etc
[56:01.060 --> 56:06.580]  But that you can take like photos with your iphone and print them on like a 23 by 29 thing and it looks great
[56:06.660 --> 56:08.660]  And it doesn't look pixelated at all
[56:08.660 --> 56:13.540]  Uh, you can totally do that all sorts of sizes really great service
[56:14.660 --> 56:20.820]  And just amazing results. They print this stuff right on the glass and it looks like it's right on the surface now
[56:21.220 --> 56:23.540]  Really what they do the printing is on the bottom
[56:23.780 --> 56:28.420]  So like it's not going to scratch off or anything like that with what you expose like if you hang it on a wall
[56:28.900 --> 56:31.620]  The printing isn't on top of the glass. It's on the bottom of the glass
[56:31.860 --> 56:37.540]  But because it's just this thin layer of glass the effect is is exactly like, you know
[56:37.540 --> 56:43.460]  The effect of like the the display being laminated to the glass on an iphone. It just looks like the
[56:44.340 --> 56:46.340]  Like the picture is on glass
[56:47.940 --> 56:52.020]  I've said this so many times but i'm telling you you get a couple of these you hang them up on the wall
[56:52.180 --> 56:55.940]  And when people come into your house, they say whoa, what is that? How did you do that?
[56:56.100 --> 56:59.140]  How is that possible because it doesn't look like any other
[56:59.780 --> 57:00.740]  our
[57:00.740 --> 57:08.100]  Picture hanging on your wall. There's no bezel around the side. It's edge to edge and it really clearly does not look like a piece of
[57:08.180 --> 57:13.380]  Paper with the photo on it behind glass. It really does look like it's right on the surface
[57:14.100 --> 57:16.100]  It's such a great effect
[57:16.580 --> 57:19.060]  Father's day is coming up. It is a tremendous gift idea
[57:20.180 --> 57:24.660]  For anybody in your family can't can't go wrong with fracture as a gift idea
[57:25.300 --> 57:27.140]  So where do you go?
[57:27.140 --> 57:28.740]  to find out more
[57:28.740 --> 57:30.740]  go to fracture me
[57:31.140 --> 57:34.820]  dot com and use the code when you check out daring fireball
[57:35.540 --> 57:37.540]  And that will save you
[57:37.940 --> 57:39.940]  uh 15 on your order
[57:41.140 --> 57:44.020]  So my thanks to fracture go there. I know I talk about them every week
[57:44.020 --> 57:46.420]  But they keep sponsoring because you guys keep buying the pictures
[57:46.420 --> 57:49.700]  So keep buying pictures and if you haven't done it yet check them out. You're nuts if you don't
[57:51.460 --> 57:57.780]  So you want to talk speaking of color photos we can talk about the color color face looks great with the uh color sport band
[57:57.780 --> 57:58.820]  I love it
[57:58.820 --> 58:03.240]  uh, but it's there, you know, and every watch face has different complications
[58:04.420 --> 58:05.460]  and
[58:05.460 --> 58:10.820]  Uh because I have not owned a watch in so long. I can't tell time
[58:11.700 --> 58:14.900]  So I keep the digital time in one of the corners
[58:15.940 --> 58:17.700]  um
[58:17.700 --> 58:21.220]  Sorry, kind of embarrassing. It is a little embarrassing. I know
[58:21.620 --> 58:22.740]  um
[58:22.740 --> 58:25.540]  But you know why you know, what actually is the main reason is that?
[58:25.540 --> 58:32.180]  The watch uh has sleeves have not been a problem like the watch fits pretty nicely under my shirt sleeves
[58:32.580 --> 58:38.180]  But it kind of parks itself in a way that if I stretch my arm out, I can't really see the whole watch
[58:38.740 --> 58:44.900]  Very easily like yeah, I kind of have to fiddle with it. So in the bottom right corner, I keep the digital time
[58:46.340 --> 58:48.340]  But there is no digital time
[58:48.740 --> 58:54.100]  Function complication in the color face. So you have to use world clock
[58:54.100 --> 58:55.860]  world clock
[58:55.860 --> 58:57.460]  um, right
[58:57.460 --> 59:01.300]  so you have to keep your city and I guess I don't know what the
[59:02.180 --> 59:04.020]  details are but when I
[59:04.020 --> 59:10.420]  essentially when I leave when I switch cities, I have to change the time manually the city manually to
[59:11.140 --> 59:16.100]  Have the have the current time there, which is fine. I don't you know, it's not like i'm traveling all the time. But
[59:16.820 --> 59:19.320]  Uh, so but now it always says nyc
[59:20.020 --> 59:22.020]  with the local time
[59:22.020 --> 59:24.660]  In the corner, so friend of the show
[59:25.860 --> 59:30.260]  Dave whiskus editor of the show as a matter of fact, uh, he came up with a clever
[59:31.060 --> 59:32.180]  um
[59:32.180 --> 59:33.940]  hack on that
[59:33.940 --> 59:39.560]  So with the color face, you can also one of the uh, it's the only one where you can have the monogram
[59:40.500 --> 59:42.500]  um
[59:42.560 --> 59:44.020]  Complication
[59:44.020 --> 59:50.260]  It is the color face with the monogram, right? I don't think so. I think that's uh, let me customize it. Nope
[59:50.260 --> 59:56.100]  Oh, wait, yes. Yeah. Yeah. Yeah, so you can set a monogram on the phone in the apple watch app
[59:56.420 --> 01:00:01.300]  There's somewhere in the settings and you set a monogram. You only get up to four characters. I think
[01:00:02.020 --> 01:00:05.380]  Uh, you have four characters to play with and you could just put your initials in there
[01:00:05.860 --> 01:00:10.420]  Anything up to four characters and then it puts it like underneath the 12, you know
[01:00:10.420 --> 01:00:17.060]  Like where the logo usually goes on a on a watch so I figured out you can't put emoji in there, but you there are
[01:00:17.060 --> 01:00:23.220]  Those I don't even know what you call them. But those unifold unicode characters that are pictures but aren't emoji because they're black and white
[01:00:23.780 --> 01:00:25.300]  and um
[01:00:25.300 --> 01:00:29.140]  There's the one that's the apple logo, you know, I think you can get by typing
[01:00:30.020 --> 01:00:34.180]  Shift command option shift k yeah option shift k on a mac
[01:00:35.700 --> 01:00:37.540]  So there's no way to get that on ios
[01:00:37.540 --> 01:00:42.820]  But if you get it type it on your mac with option shift k you can like text it to yourself and then copy it from
[01:00:42.820 --> 01:00:48.020]  the text and then paste it into the monogram thing and then you can have a little apple logo
[01:00:48.980 --> 01:00:51.700]  On the color face underneath the 12 o'clock
[01:00:53.140 --> 01:00:58.580]  Which is a neat little trick but to me it renders a little too small it's it's like the size isn't right
[01:00:59.380 --> 01:01:04.180]  Whisk has had the idea though, uh, because I think he does the same thing you do where he wants the digital time
[01:01:04.980 --> 01:01:08.260]  Even with an analog face is you can also name
[01:01:08.260 --> 01:01:14.260]  Custom custom names for the time zones. So like if like let's say you live in philadelphia
[01:01:14.260 --> 01:01:19.380]  If you don't want it to say nyc for your home time, you can make it say phl or whatever
[01:01:20.500 --> 01:01:25.380]  Or whatever your hometown is in your time zone so you could name the time zone with the apple logo
[01:01:25.620 --> 01:01:29.140]  And then you just have a little apple logo and the digital time up in the corner
[01:01:29.780 --> 01:01:36.020]  Which is a pretty neat trick if you want the digital time, but don't want to have stupid nyc or you know
[01:01:36.020 --> 01:01:38.020]  Sf or something like that up there, too
[01:01:38.340 --> 01:01:42.900]  Yeah, although when I so so then when I was in california last week or two weeks ago
