[00:00.000 --> 00:02.440]  How's your week anything going on?
[34:16.820 --> 34:21.460]  A cart get in the line empty carted and as you snake
[34:22.420 --> 34:24.420]  through every aisle of the market
[34:24.900 --> 34:26.340]  Do your shopping?
[34:26.340 --> 34:29.540]  While you're in line, she said it's the only way to get she said because
[34:30.260 --> 34:32.500]  There's no other way because the line is solid
[34:32.660 --> 34:36.980]  You can't really you know shop and you know any other story is the line at that point, right?
[34:36.980 --> 34:41.780]  the store is the line and she said she was in there 45 minutes and was she said I was only about a third of
[34:41.780 --> 34:46.580]  The way through maybe a half at the best and my wife had to had to ghost had to be somewhere at 10
[34:46.820 --> 34:51.060]  So it was she knew she wouldn't make it. So she just abandoned ship and came home
[34:52.020 --> 34:57.460]  It's crazy. I mean, yeah, and and what everything i've read says that the supply chain is fine that that
[34:58.100 --> 34:59.940]  People people are rushing out
[35:00.100 --> 35:00.420]  Yeah
[35:00.420 --> 35:04.020]  Because they're afraid and I think the truth is you want to have some
[35:04.020 --> 35:07.540]  Semblance of control over your life and that's a thing that you can control is, you know
[35:07.540 --> 35:12.020]  Kind of nesting instinct like people who are about to have a baby have whereas i'm going to take care of this
[35:12.020 --> 35:14.660]  And i'm going to get it done. I'm going to stock up and all of that and and
[35:15.300 --> 35:18.980]  You you know, this is a thing that we can't control and that we you can't even see it
[35:19.140 --> 35:22.820]  And so I I understand the the human nature behind it
[35:22.820 --> 35:28.660]  But also everything i've read says that the supply chain is doing okay, and there aren't going to be food shortages
[35:28.660 --> 35:33.460]  And you don't need to do what people have been doing where they're you know, buying all the toilet paper and all of that
[35:33.460 --> 35:38.980]  At the same time. I do think it's true that everybody would probably be wise to minimize the number of trips
[35:38.980 --> 35:40.100]  They take to the store
[35:40.100 --> 35:46.820]  so like if you used to we always talk about my wife will often go to trader joe's and whole foods and safeway and
[35:47.380 --> 35:49.220]  you know costco and
[35:49.220 --> 35:56.340]  Get different things at different places and what we're trying to do is have you know, make our list be big and then go
[35:56.980 --> 35:58.340]  Ideally at an off hour
[35:58.340 --> 36:00.340]  Although it sounds like there basically aren't any
[36:00.340 --> 36:06.340]  And do one kind of trip and then and then that's it for a while just to reduce the amount of exposure
[36:06.420 --> 36:10.580]  But there's only so much you can do but I get the I get the human nature part of it of just wanting to
[36:11.060 --> 36:16.180]  wanting to control it something in an uncontrollable situation, but it's also kind of ridiculous to
[36:16.900 --> 36:21.860]  Have that kind of experience at the trader joe's trader joe's is not made for that. No, it's just not no it really isn't. Um
[36:22.980 --> 36:29.780]  Uh, and you know again my hat's off to all of those people who are doing their jobs showing up
[36:29.780 --> 36:33.700]  I mean, man, absolutely, you know anybody who's who's working at a grocery store
[36:34.420 --> 36:37.220]  uh or who is in the supply chain, uh, like
[36:38.180 --> 36:44.900]  Parcel drivers and and letter carriers and everybody who's in the distribution thing anybody who does deliveries of any kind
[36:44.980 --> 36:48.100]  like this is how the rest of us are gonna be able to
[36:48.740 --> 36:49.620]  You know
[36:49.620 --> 36:54.580]  Ride this out is that there are people out there who are moving everything around and getting it where it needs to go
[36:54.820 --> 36:56.580]  We have a great ups guy, you know
[36:56.580 --> 36:59.780]  You know, I know marco's talked about this where he lives everybody has a different, you know
[36:59.860 --> 37:02.900]  Some people have a bad ups service and a great fedex guy
[37:03.460 --> 37:07.060]  We have a pretty we have pretty good fedex, but we have a great ups guy vince
[37:07.220 --> 37:13.380]  I mean, we love the vince is the best honest to god. I should write like a letter to the ceo of ups about vince
[37:13.540 --> 37:20.020]  He's the best ups guy shows up today. Amy was like vince. I'm so happy to see you i'd hug you but you know
[37:20.740 --> 37:22.740]  And he's like you you got it. Amy
[37:22.740 --> 37:26.820]  So virtual hugs all around
[37:26.820 --> 37:32.740]  But uh, man, I can't even imagine the stress honestly i'd be so stressed if uh, if I were working like a
[37:33.280 --> 37:39.140]  Register, you know and just you know people one after another after you know, think about it. And like I said, they were
[37:39.780 --> 37:41.620]  fire capacity
[37:41.620 --> 37:46.340]  All day, probably. Yeah, and that's too many people in an enclosed space on top of it. So, yeah, right. Yeah
[37:46.420 --> 37:47.700]  Yeah, I don't know what they're going to do
[37:47.700 --> 37:53.540]  You know now that like the cdc is saying that they're recommending no more than 50 people in a group. Does that count?
[37:53.620 --> 37:56.820]  like is a supermarket count is 50 people and
[37:57.380 --> 38:04.660]  I I I don't know how they're going to do that because like a trader joe's is very different square footage than like a suburban
[38:05.300 --> 38:09.700]  Safeway or you know, whatever your your brand, you know, piggly wiggly wherever you live
[38:09.700 --> 38:17.140]  Yeah, you know the new, you know, the modern supermarkets in in suburban united states are enormous, you know
[38:18.100 --> 38:23.300]  50 people in a modern walmart is empty right? It's a ghost town. I mean i'm not saying
[38:23.860 --> 38:27.620]  I'm, you know, we all have to be smart and we have to listen to the advice of the experts but
[38:28.260 --> 38:34.260]  I'm, not quite sure what they mean by 50 people at a time because I think it really makes a big difference whether it's 50 people
[38:34.260 --> 38:39.460]  In a trader joe's versus 50 people in a walmart for sure
[38:40.500 --> 38:44.420]  Anyway, let me take a break here. Thank our first sponsor great sponsor linode
[38:45.380 --> 38:50.520]  Linode that's where I host daring fireball. I love linode. They are fantastic
[38:51.300 --> 38:58.980]  Look, whether you're working on a personal project or managing an enterprise level infrastructure linode cloud hosting has the pricing support
[38:58.980 --> 39:05.060]  And scale that you need to take your project to the next level. They have 11 data centers worldwide all of them
[39:05.700 --> 39:13.060]  From top to the bottom from the biggest plan to the smallest with enterprise-grade hardware their next generation network linode cloud hosting delivers
[39:13.060 --> 39:16.260]  The server performance you expect at a price that you don't
[39:17.140 --> 39:19.140]  They have a special offer
[39:19.780 --> 39:21.140]  for all
[39:21.140 --> 39:24.340]  Listeners of the show use the promo code talk show
[39:24.340 --> 39:30.180]  Use the promo code talk show 2020 when you create a new linode account and you will get 20 bucks
[39:30.980 --> 39:32.100]  credit
[39:32.100 --> 39:34.020]  to your next project
[39:34.020 --> 39:39.780]  And here's the thing starting on march 2nd. That's in the past. So I don't care if you listen to this tonight
[39:39.860 --> 39:44.580]  I don't know. We won't get it out tonight. But tomorrow whenever it gets out. It's already in place. It ends april 30th
[39:45.060 --> 39:50.260]  Anyone with a linode account whether it's an old account or a new account can test out object storage
[39:50.260 --> 39:57.060]  That is their new s3 compatible redundant highly available storage option perfect for storing
[39:57.460 --> 40:03.140]  Critical data just log into the cloud manager and add a new object storage bucket to get started
[40:05.620 --> 40:07.620]  It's a great deal
[40:07.620 --> 40:09.620]  and you can get
[40:09.620 --> 40:14.580]  A free three month trial of object storage using that code talk show
[40:14.580 --> 40:23.400]  Talk show 2020 just a reminder of a few of the other things they have one-click installations of all popular apps including things like wordpress
[40:23.940 --> 40:25.780]  the whole lamp stack
[40:25.780 --> 40:33.060]  Uh game servers for minecraft, which is a great use of their little nano things that are only like five bucks a month. Uh,
[40:34.500 --> 40:40.180]  Native ssd storage on everything every level everything's ssd. It's super great
[40:40.340 --> 40:43.380]  It's really I could not be happier moving during fireball there
[40:43.380 --> 40:48.260]  Uh, and you really do you get all the access you need you have root access to your server
[40:48.980 --> 40:50.500]  They have this great
[40:50.500 --> 40:55.880]  Advanced api a python command line interface if you're at that level of of expertise
[40:56.420 --> 41:02.820]  If you're really more like me and just sort of a punter, uh, really it just comes out of the box ready to go with a modern
[41:03.380 --> 41:05.380]  linux up to the date
[41:05.460 --> 41:09.380]  Really easy to use if you're familiar with the command line at all. They also have a great
[41:09.380 --> 41:16.500]  Uh web interface for really the basic stuff and their nanode plan start as low as five bucks a month, which is crazy
[41:17.620 --> 41:22.420]  Uh for what you get and with that twenty dollar code with talk show 2020. That's four months
[41:23.540 --> 41:28.440]  Anyway, I love them. They're great and they are still hiring go to linode.com
[41:28.980 --> 41:30.980]  careers to find out more
[41:30.980 --> 41:35.460]  My thanks to linode for continuing to uh support the show. Yeah
[41:35.460 --> 41:38.980]  Uh, let me think. I think last time I was here. We were talking about your uh,
[41:39.620 --> 41:45.780]  All of our various movable type problems involving moving to new servers and things like that and it's uh, linode's great though
[41:45.780 --> 41:50.420]  That's where mine is too. I've got an old server there on an old version and a new server there
[41:50.420 --> 41:53.540]  That's going to run the new version and it's a whole it's a whole thing
[41:55.700 --> 41:58.740]  Boy that feels like a long time ago yesterday feels like a long time ago
[41:58.900 --> 42:03.780]  I I know that all of our jokes about how every week was a month. It's like every hour is a month
[42:03.780 --> 42:05.780]  Now, yeah, uh
[42:06.660 --> 42:11.140]  I guess before we move on I got to get this out of the way because it's actually a couple of weeks old a couple
[42:11.140 --> 42:18.980]  Episodes old i've got i've got follow-up. This feels ancient. This feels like something from like the 1980s at this point
[42:20.500 --> 42:24.020]  I don't even remember what the hell episode we were talking about this on
[42:25.060 --> 42:26.260]  but uh
[42:26.260 --> 42:28.260]  In the context of sherlocking
[42:29.060 --> 42:32.420]  Do you I don't know if you I don't know. Oh, yeah, what was I talking about?
[42:32.420 --> 42:36.900]  Oh, yeah, what was I talking about? What was yeah, so the idea here is that is that um,
[42:38.020 --> 42:40.580]  sherlock like that that watson
[42:41.220 --> 42:45.940]  Uh was this app and then sherlock came out and the truth is there was a sherlock before right?
[42:46.340 --> 42:52.260]  And then watson the idea was that watson was going to amplify apple sherlock. But what happened is that in sherlock three?
[42:52.900 --> 42:54.500]  Not to I mean i'm reading your notes here
[42:54.500 --> 42:58.180]  But that that was that big moment where like because the whole idea of sherlock three was that there were these templates
[42:58.180 --> 43:04.740]  It was all these smart templates and that was what watson was was smart templated search and things like that to make it more than just
[43:04.740 --> 43:09.700]  Sort of a a basic find utility right and so it boomerang back around where it was like
[43:10.180 --> 43:14.100]  Watts sherlock begat watson and watson was like sherlock only better
[43:14.340 --> 43:20.340]  I think that the sherlocking happened when sherlock got suddenly got all the features that watson had. Yeah, and and
[43:20.660 --> 43:23.540]  uh, I think that might have been the episode with molts but uh,
[43:23.540 --> 43:30.180]  But I I had I had forgotten that in the context of our community verbifying sherlock to mean
[43:30.660 --> 43:32.580]  When apple comes in with a built-in
[43:33.460 --> 43:35.460]  feature or utility
[43:35.620 --> 43:41.300]  That obviates all or even just significantly part of a third-party utility
[43:41.300 --> 43:46.900]  We call it sherlocking because of this thing with sherlock and the third-party app watson the thing I had forgotten
[43:47.380 --> 43:51.860]  Was yet exactly what you said apple had a thing called sherlock first, but it was really just sort of
[43:51.860 --> 43:53.060]  like
[43:53.060 --> 43:56.020]  Like what we now call spotlight sort of it was just like yeah
[43:56.020 --> 43:59.380]  I mean it was basically like a find command for the internet
[43:59.380 --> 44:04.820]  I think but but where it would do a an internet search or or a search on your mac
[44:05.060 --> 44:08.100]  But it didn't have all of the like template
[44:08.340 --> 44:12.100]  Search templates where you could search for a very specific thing and get a specific result back
[44:12.180 --> 44:17.060]  Yeah, and that was watson did and have them come back in a very structured form
[44:17.060 --> 44:24.820]  Like if you're searching for weather it came back in like a widget in the window that looked like weather results
[44:24.900 --> 44:28.100]  And if you search for a movie and the imdv page would come back
[44:28.340 --> 44:30.420]  Right dad and it would have you could write them in
[44:30.980 --> 44:35.460]  Watson and then later in sherlock you could actually write a search query where you basically said if they input this
[44:35.540 --> 44:40.820]  Here's the url and then here's how you parse the result and display it and it was a whole thing. It was very clever
[44:41.380 --> 44:42.420]  and
[44:42.420 --> 44:42.980]  You know
[44:42.980 --> 44:47.940]  We could argue about whether it was also my memory at the time is that it was also fairly clear that that was the direction
[44:48.020 --> 44:55.140]  Apple's product was going in right and just because watson existed didn't mean that suddenly apple couldn't take their product in the direction
[44:55.780 --> 44:58.500]  It needed to go in but that was that's the origin of it
[44:58.740 --> 45:04.980]  Yeah, but it's funny that I didn't remember the sherlock one and two part of it even though it it would have been
[45:05.540 --> 45:08.980]  It it makes no sense for the first product to be named watson
[45:08.980 --> 45:13.860]  Yeah, also what a burn that would be if they uh, if apple steals your product and also
[45:14.660 --> 45:18.420]  Names it something that just references your product right even worse
[45:18.900 --> 45:19.860]  It did
[45:19.860 --> 45:23.700]  It did set off a sort of when I was talking about it live on the show
[45:23.780 --> 45:28.600]  I I definitely was like I don't think i'm getting this right because that doesn't make sense. That seems way too gratuitous
[45:29.140 --> 45:31.620]  Um, yeah cheap shot, right?
[45:32.340 --> 45:33.700]  uh
[45:33.700 --> 45:36.980]  although I guess the closest they ever got to that was with the
[45:36.980 --> 45:38.160]  the
[45:38.160 --> 45:39.440]  confabulator
[45:39.440 --> 45:40.880]  thing with
[45:40.880 --> 45:42.880]  What was apple's thing?
[45:42.880 --> 45:47.720]  Recall, it's dash dashboard, right? Right, but the thing that was sort of the naming was similar
[45:47.880 --> 45:53.960]  So for those who don't remember back in around the same time, you know pre iphone, you know
[45:54.040 --> 45:58.360]  Probably so probably circa like 2004. There was a third-party utility called confabulator
[45:59.400 --> 46:02.920]  With a k here i'll put it in the show notes. I'll i'll write this down here
[46:02.920 --> 46:09.560]  Uh, there's a uh, there's a nice daring fireball, uh post about this. Yeah, there's definitely a nice df post about it. Uh,
[46:11.800 --> 46:17.800]  Actually, i'll probably have to link to it because probably anything related to the actual confabulator is 404 by now, uh,
[46:18.840 --> 46:25.020]  Other than a handful, you know mac world still around tidbits is still around but geez just about anything else is probably 404
[46:25.480 --> 46:29.560]  but anyway third-party utility arlo rose and uh
[46:29.560 --> 46:33.240]  I forget who else was was behind it was sort of a two-person thing
[46:33.240 --> 46:37.160]  It was kind of really neat really neat idea where you would use xml
[46:37.720 --> 46:43.720]  To specify what they called gadgets and then a gadget would be like a little window like a little uh,
[46:44.600 --> 46:46.440]  just a little uh
[46:46.440 --> 46:53.000]  You know, if you know if you remember dashboard widgets in in apple, you know confabulator gadgets were sort of the same thing
[46:53.000 --> 46:59.960]  I think that what this old the old df post actually says a confabulator had widgets and apple's documentation called them gadgets
[47:00.280 --> 47:04.200]  But then when they shipped them they called them widgets, so it's like they just completely took it over
[47:04.440 --> 47:07.720]  They just completely took the name. Yeah. Well widgets is a better name
[47:07.720 --> 47:14.200]  Anyway, which is no surprise that the first one used it rather than because they're not gadgets. They're widgets. There's definitely a difference
[47:14.760 --> 47:19.800]  Anyway, both of them were neat ideas dashboard was built on html css and javascript
[47:19.800 --> 47:24.920]  I guess confabulators scripting language was javascript, but the specification was
[47:26.120 --> 47:28.120]  A custom xml thing
[47:28.760 --> 47:35.400]  And now that I think about it. This is my my let's let's modernize this with the sherlock and watson and
[47:35.880 --> 47:39.640]  The gadgets and the widgets and the confabulators and the dashboards
[47:40.520 --> 47:46.920]  All of that was all desktop stuff because there was no iphone yet. We were a couple of years away from the iphone
[47:46.920 --> 47:51.740]  Uh, but it all sort of in hindsight pre-saged
[47:52.280 --> 47:53.240]  the
[47:53.240 --> 47:55.240]  current world where
[47:55.960 --> 47:57.960]  on
[47:57.640 --> 48:02.760]  Phones and I think to a great extent too definitely ipads on mobile
[48:04.520 --> 48:10.520]  Applications native applications dominate usage in the mobile using the web
[48:11.080 --> 48:13.080]  in in a web browser
[48:13.080 --> 48:20.120]  Web browser, uh is a minority of I just saw some statistic somebody pointed to a talk from a google engineer
[48:20.840 --> 48:22.840]  who uh
[48:22.920 --> 48:25.240]  Who claimed and this was I get a talk, you know
[48:25.240 --> 48:32.600]  But uh that that according to google statistics something like only eleven percent of time spent on mobile devices
[48:32.920 --> 48:34.920]  Is in a is on the web
[48:36.600 --> 48:37.640]  I don't know. I mean for me
[48:37.640 --> 48:41.640]  It's definitely higher because I sit there and read stuff on the web all the time
[48:41.640 --> 48:47.240]  but yeah, but I believe it, you know, and and I think it's you know, I don't know how google measures it because
[48:47.880 --> 48:49.880]  a ton of my time
[48:50.840 --> 48:53.960]  On the web on my phone is in tweetbot
[48:54.920 --> 48:59.000]  So i'm on the web, but I don't know because i'm in tweetbot whether that
[48:59.780 --> 49:04.440]  Registers with google is i'm on the web or you know, and if i'm not on a google website
[49:04.440 --> 49:09.560]  How is google measuring it? I guess that's whole bunch of sites have google analytics hooked up. I don't know
[49:09.560 --> 49:14.600]  But it all rings true though. If you just think about how you used, you know, where you I use apps all the you know
[49:14.600 --> 49:18.200]  way more than I use the web and that seemed to me the whole point of
[49:19.000 --> 49:22.680]  sherlock and watson and confabulator and
[49:24.040 --> 49:25.800]  Dashboard was
[49:25.800 --> 49:33.800]  Hey native stuff is cool and and it from an interface perspective is better and more convenient than always having to go to this
[49:34.040 --> 49:38.520]  Browser app and opening I guess we did. I don't even know if we had tabs back then
[49:38.520 --> 49:42.680]  It was just dozens and dozens of windows with one web page in them
[49:44.680 --> 49:46.680]  Yeah, I think it also um
[49:47.640 --> 49:53.480]  Suggested the sweet solution that we got when the iphone came out right of being able to sort of save
[49:53.960 --> 49:58.520]  Web pages and instead of having apps there were sort of like web apps and it was very much the same kind of like well
[49:58.760 --> 50:03.240]  A web page with javascript is kind of like an app and that was in the water obviously because here in
[50:03.240 --> 50:10.140]  2004 the same that was what dashboard and confabulator were is use web technologies to build stuff and now now we have
[50:10.620 --> 50:13.340]  the equivalent of that for things, uh, like, uh,
[50:13.740 --> 50:18.140]  You know my slack app that I use every day is built with web technologies, right?
[50:18.140 --> 50:23.340]  It's not it's not a native app and it has it has benefits to the developer largely and
[50:23.820 --> 50:27.260]  a cost to the user largely, but um, it is
[50:28.140 --> 50:31.100]  it it's the same kind of push and pull and like the the beauty of
[50:31.100 --> 50:35.100]  The dashboard stuff back in the day was all you needed to know was
[50:35.880 --> 50:42.620]  Javascript you didn't need to know everything that goes into building a native app and that that was they were trying to find a new
[50:43.420 --> 50:49.180]  A new place for people who wanted to build stuff on the platform to go who had this background in web technology
[50:49.180 --> 50:55.020]  But didn't have it in in building apps. Um, but the iphone changed that really fast the app store
[50:55.020 --> 51:02.380]  Yeah, and yeah, I definitely think that there was that sentiment of hey we can do it we can give so the web is such a
[51:05.980 --> 51:12.540]  It's such a tremendous step forward in terms of its openness fundamental openness and that it's
[51:13.100 --> 51:17.660]  Inherently cross-platform and it it was largely a boon to apple
[51:18.220 --> 51:19.260]  because
[51:19.260 --> 51:25.340]  prior to the growth of the web in the explosion of the web in the 90s when that was literally it
[51:25.820 --> 51:30.780]  the explosion of the web coincided with apple's resurgence after they acquired next
[51:31.420 --> 51:35.900]  And they go hand in hand because part of the reason apple was suffering so much in the mid 90s
[51:36.300 --> 51:42.700]  Was that windows had become so dominant that everything that was all software that was being not all software, but
[51:43.260 --> 51:45.660]  You know like when napster first came out that was a huge
[51:45.660 --> 51:50.860]  Thing napster was a windows app and the mac apps at first were like
[51:51.740 --> 51:56.780]  Remember it was like maxter. I mean there were it was you know, like a sort of semi-open protocol but
[51:57.340 --> 52:00.940]  New stuff happened and it was windows apps and inside
[52:02.140 --> 52:04.140]  uh, you know like
[52:04.620 --> 52:11.100]  Big corporations when they made in-house applications. They they were making windows apps and so, you know
[52:11.100 --> 52:17.660]  There was no way to sort of have a hey this department can use max and that department can use windows
[52:17.660 --> 52:24.140]  it was like everybody had to use windows because some of the tools that the company had were windows only and when the web came about
[52:24.860 --> 52:26.220]  and
[52:26.220 --> 52:31.100]  You know it was possible to make web apps for everything all of a sudden you could use a mac and you could use windows
[52:31.100 --> 52:34.220]  And you could log on to your intranet remember that word
[52:35.900 --> 52:37.580]  But it was
[52:37.580 --> 52:43.020]  You know it instead of windows being dominant because it was 95 of all computing devices
[52:43.020 --> 52:49.840]  The web was dominant because it was literally a hundred percent of computing devices. Right like you it it was unimaginable
[52:50.540 --> 52:55.740]  At one point to think that there would ever be this platform that would have greater market share than windows
[52:56.300 --> 53:00.300]  But it was because it was like a meta platform that could run anywhere, right? Right?
[53:00.300 --> 53:05.340]  But at the other hand the downside to it was man, you know the user experience just like
[53:05.580 --> 53:10.140]  Clicking on buttons and filling in text forms and the text editing and you know, just
[53:11.100 --> 53:16.380]  Everything was like just this huge crude step backwards because everything was sort of a crude
[53:18.780 --> 53:23.740]  Lowest common denominator experience right it's you know, the the the the the the
[53:23.740 --> 53:30.540]  And the web's come a long way in some ways in terms of how polished you can make the experience but the gist of it
[53:30.540 --> 53:33.580]  I think you know the sentiment behind things like confabulator and
[53:34.460 --> 53:40.860]  Sherlock and watson etc. Was that man we could make this so much better and you know like with confabulator in particular
[53:43.420 --> 53:47.660]  Most of their widgets were very small and they were very small
[53:47.660 --> 53:52.940]  You know, like just a little like index card size if not smaller, right? Like like when you open
[53:53.660 --> 53:58.700]  The calculator app or pcalc from our friend james thompson, right you get it on a mac
[53:58.700 --> 54:04.140]  You don't get it doesn't take up your full screen because it's just a calculator. It opens a little window
[54:04.140 --> 54:06.140]  That's the size of a calculator
[54:06.140 --> 54:11.820]  Right, which is exactly very useful and especially with if you have like a desktop module
[54:11.820 --> 54:18.540]  Where you can really, you know, arrange your windows just so you can have a little window off to the side for a thing
[54:18.540 --> 54:24.460]  That only needs a little window like why in the world if you just want to have the with the weather open
[54:24.460 --> 54:31.180]  Would you need to open a new web browser window, which is going to default to the size of you know?
[54:31.820 --> 54:37.100]  Full height of your screen and you know the size of a piece of paper when all you need is a little window
[54:37.100 --> 54:42.860]  You know full height of your screen and you know the size of a piece of paper when all you need is the temperature
[54:42.860 --> 54:45.420]  You know, you just need a little a little widget, right?
[54:47.980 --> 54:51.660]  So I thought that was I thought one of the mistakes apple made with dashboard was
[54:52.380 --> 54:55.420]  By putting them all on the one page. Remember you used to have to go off to the left
[54:55.900 --> 54:57.900]  It was like well, what's the point right?
[54:58.220 --> 55:00.380]  Like if I just want to have a little weather thing
[55:00.380 --> 55:04.620]  Why can't I have the little weather thing right there with all my other windows in my main space?
[55:04.620 --> 55:09.660]  I'm i'm still i'd love to know why apple did it that way because I thought it was a terrible mistake
[55:09.660 --> 55:11.660]  I almost wonder whether they did it that way
[55:12.220 --> 55:19.580]  As like a courtesy to confabulator because doing it the other way was the way confabulator did it where the gadgets were interspersed with your regular windows
[55:20.460 --> 55:26.300]  I don't know. Yeah, there was a workaround where you could like pick up a dashboard widget and then hit the hotkey to close dashboard
[55:26.300 --> 55:30.700]  And then it would stay out of the dashboard layer so they could run outside
[55:30.700 --> 55:34.220]  But I think you know, maybe apple just didn't want to mix and match but you're right
[55:34.220 --> 55:38.940]  The whole appeal was that there were these little things right and then they all lived on their own full screen layer. Yeah
[55:39.740 --> 55:42.560]  Well, who knew we were going to spend time on confabulator?
[55:44.620 --> 55:51.900]  That was that was the interface of the confabulator confabulator widgets was also um, they were often very bizarre. It really reminded me of
[55:52.860 --> 55:55.500]  The era of mp3 players with custom skins
[55:55.500 --> 56:00.460]  It like like, you know panics player and and sound jam and all that that had these super weird skins
[56:00.460 --> 56:07.180]  And it was it was an era that era was the time where people like created like photoshop files with weird
[56:07.880 --> 56:10.780]  interfaces and thought they would try them out and then
[56:11.340 --> 56:15.980]  I I think in the end they were fun, but not necessarily functional
[56:16.940 --> 56:22.700]  Yeah, what was panics was audio on so it was audio on and sound jam and uh,
[56:22.700 --> 56:29.180]  And what was the big one a win amp was winning one on windows, right and it was always to me it that whole era
[56:29.420 --> 56:34.460]  Well, I guess again, I guess it predated during fireball, uh, because that was all
[56:35.180 --> 56:37.020]  itunes came out
[56:37.020 --> 56:43.520]  In 2000 or 2001 2000 itunes came out. Yeah, right and because the ipod came out in 2001
[56:44.380 --> 56:47.980]  I don't have an encyclopedic knowledge of dates
[56:47.980 --> 56:55.260]  But I you know famously remember that because the ipod announcement was postponed and was low-key because it was
[56:55.980 --> 56:58.620]  After in in the aftermath of 9 11. Yep
[57:00.300 --> 57:01.260]  Which
[57:01.260 --> 57:06.460]  I have to say has been on my mind a lot lately because I keep thinking that what we're going through right now the only
[57:06.780 --> 57:08.780]  comparison I can think of
[57:08.780 --> 57:15.980]  In terms of just the general uncertainty that every single person is experiencing right now is only comparable to 9 11
[57:15.980 --> 57:20.860]  Is only comparable to 9 11 and I know it's different in a whole bunch of ways
[57:21.740 --> 57:27.260]  But in just in terms of general uncertainty boy, I remember that but anyway that was all before daring fireball
[57:27.260 --> 57:28.940]  But the thing I remember
[57:28.940 --> 57:32.460]  And boy, I wish I had been writing during fireball so I could point to it was
[57:33.020 --> 57:41.500]  how emblematic of the difference between windows and mac the difference in the quality of those weird custom uis was between
[57:42.540 --> 57:44.540]  sound jam and audio on on the mac
[57:44.540 --> 57:46.540]  versus winamp
[57:47.020 --> 57:53.100]  And I forget which one it was if it was sound jam or audio on that eventually supported winamps format
[57:53.260 --> 57:58.300]  So that you I think sound jam let you use winamp skins eventually
[57:59.100 --> 58:01.500]  yeah, and that sort of made sense because
[58:02.140 --> 58:07.980]  Even though sound jam is the one that apple acquired and turned into itunes
[58:09.180 --> 58:11.660]  and still lives on today is the
[58:11.660 --> 58:14.380]  In two ways, I guess as both the uh
[58:16.460 --> 58:20.220]  The music app on catalina and the
[58:20.940 --> 58:23.580]  tv app on catalina are both
[58:24.300 --> 58:26.060]  sort of forks
[58:26.060 --> 58:28.060]  of itunes which was
[58:28.140 --> 58:31.500]  Apple's rebranded single skinned, of course
[58:33.420 --> 58:37.100]  Version of sound jam right but I that you know
[58:37.100 --> 58:44.540]  that you know, no surprise and both were technically excellent and I guess I should it's time to put a link into cable sasser's
[58:44.620 --> 58:45.980]  write-up of
[58:45.980 --> 58:48.460]  When apple reached out to panic to think about you know
[58:48.620 --> 58:53.740]  They were obviously apple had two choices of things to buy and they were both very good options
[58:54.300 --> 58:57.340]  And you know apple considered buying panic just to get
[58:57.980 --> 59:02.540]  Audion, but I at my recollection was that while both were technically excellent
[59:02.540 --> 59:07.840]  Especially given the constraints of the classic mac os it was absolutely insane to have background
[59:08.360 --> 59:11.840]  mp3 players and in like invisible transparent windows
[59:12.480 --> 59:17.760]  Stuff like that. Like there was no support in the os for transparent windows and somehow they made it work. Um
[59:19.600 --> 59:20.960]  Uh, yeah, and they just did a um
[59:20.960 --> 59:25.600]  They just did a blog post about finding all the faces of audion of all those custom things
[59:26.160 --> 59:29.680]  As a part of the because panic has a podcast now, right? I've been on it
[59:29.680 --> 59:34.400]  And yeah, and krista mergen is is producing it and they did an episode about audion
[59:34.400 --> 59:41.200]  And then they did a thing about how they had to dig up all of their old skins and find a way to make them
[59:42.000 --> 59:49.040]  Display properly which is really fascinating to that that kind of spelunking through 20 year old stuff
[59:50.160 --> 59:52.160]  All right, we'll link to that. It's noted
[59:54.080 --> 59:57.120]  But anyway, I my hunch my gut feeling and I think
[59:57.120 --> 01:00:00.640]  Most people would agree was that the the skins for audion were
[01:00:01.360 --> 01:00:03.360]  slightly more
[01:00:04.080 --> 01:00:06.640]  Exquisitely designed than the ones for sound jam
[01:00:07.680 --> 01:00:13.780]  Um, and you know, no surprise coming from panic whose forte is exquisitely pixel-perfect
[01:00:15.440 --> 01:00:20.720]  Chef's kiss that is the state of the art in user interface design right now
[01:00:21.200 --> 01:00:24.000]  Sort of work and then the winamp stuff was like
[01:00:24.000 --> 01:00:27.040]  I don't know. It was pretty much like the vegas strip
[01:00:29.440 --> 01:00:31.440]  Like the bad end of it
[01:00:32.000 --> 01:00:35.680]  Flashy for sure not necessarily what you would call beautiful
[01:00:37.840 --> 01:00:39.840]  Yeah
[01:00:41.120 --> 01:00:43.600]  What else I got more follow-up, uh
[01:00:44.480 --> 01:00:49.440]  Look at you. Yeah one more. Uh, we were talking about this story
[01:00:49.440 --> 01:00:56.640]  We were talking about this story, uh, the german report about apple perhaps
[01:00:57.520 --> 01:01:01.300]  Do you know and file this under a non-sarcastic finally?
[01:01:02.560 --> 01:01:08.560]  Allowing third-party default apps on ios by which we mean let's say you use spark
[01:01:09.120 --> 01:01:11.120]  uh or you use
[01:01:11.680 --> 01:01:19.280]  Gmail the gmail app as your main email client you could though the idea would be you could say this is my main email client
[01:01:19.280 --> 01:01:21.680]  And so if you click a mail to link in any app
[01:01:22.560 --> 01:01:23.600]  uh
